Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Min,trainer/Bellman Errors 2 Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss
10,10,0.9999998,0.33333212,-0.99999887,0.94276506,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,4400,40,40.0,40,0.0,1.0,0.3193834099199153,-1.0,0.9066815567950287,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,22000,40,40.0,40,0.0,22000,0.005868471009307541,23.9531351760088,3.568442383999354,16.103231250002864,0.007361006006249227,0.0026879020006163046,264.9911591189448,4.265544162990409,0.014317009,9.144625e-05,1.3509194e-12,0.00044024948,0.010248544,8.826955e-05,2.5367264e-11,0.0003462763,1.0,0.33333242,-1.0,0.94277525,-0.3592465,0.600757,0.35940272,0.32241333,0.018569624,0.51103395,0.35922405,0.32678118,0.015600721,0.54117256,0.35894364,0.32644138,0.015886616,9.144624e-05,8.826955e-05
11,11,0.9999999,0.33333263,-0.9999991,0.9427722,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,4800,40,40.0,40,0.0,1.0,0.32001205676427125,-1.0,0.9071557722478625,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,24000,40,40.0,40,0.0,24000,0.005920859010075219,23.7588901600393,3.365747187010129,16.38866745000996,0.005322490003891289,0.0023896100028650835,288.7529236309929,3.990842564002378,0.012332078,7.014422e-05,3.752554e-12,0.0003027826,0.010653117,6.371359e-05,4.4773074e-12,0.00023753867,1.0,0.33333275,-1.0,0.94277954,-0.33732858,0.5190539,0.33803594,0.30727476,0.017217249,0.4924377,0.3384688,0.31029302,0.014947501,0.5178312,0.33825803,0.30955258,0.0152204875,7.014422e-05,6.371358e-05
12,12,0.9999999,0.33333308,-0.9999992,0.94277966,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,5200,40,40.0,40,0.0,1.0,0.3200710668671979,-1.0,0.9070775787726787,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,26000,40,40.0,40,0.0,26000,0.006003268004860729,24.139252755994676,3.2124418530002004,16.001127137002186,0.007578274991828948,0.003128483993350528,312.89409301297565,4.908973739002249,0.010602411,5.3693067e-05,3.1974423e-12,0.00025470878,0.0076267603,5.0331357e-05,8.881784e-12,0.0001812124,1.0,0.3333331,-1.0,0.94278336,-0.31484163,0.5482847,0.31613755,0.2880222,0.014621516,0.519809,0.3153117,0.2907619,0.012145173,0.5379974,0.3156988,0.2934993,0.012771246,5.3693067e-05,5.0331353e-05
13,13,0.9999999,0.33333328,-0.99999934,0.9427833,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,5600,40,40.0,40,0.0,1.0,0.32105390591877925,-1.0,0.9065996209783319,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,28000,40,40.0,40,0.0,28000,0.005835461997776292,24.315834423003253,3.204059676005272,16.740148520999355,0.005336792004527524,0.0024515719996998087,337.21287530598056,4.3580023999966215,0.013373874,4.6417677e-05,1.300382e-11,0.00027409673,0.01014376,4.3859123e-05,2.220446e-14,0.00020031088,1.0,0.33333328,-1.0,0.942786,-0.29305178,0.47703335,0.2939529,0.2691881,0.012556796,0.4490396,0.2944704,0.27543843,0.011088314,0.4633356,0.2947479,0.27125674,0.011034743,4.6417674e-05,4.3859123e-05
14,14,0.9999999,0.33333322,-0.99999934,0.942784,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,6000,40,40.0,40,0.0,1.0,0.31922604404815663,-1.0,0.9070146815511319,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750,30000,40,40.0,40,0.0,30000,0.005673007995937951,24.991529874998378,3.246911087000626,16.705519252005615,0.00782122599775903,0.00325896599679254,362.2062672750035,5.022346336001647,0.0093577355,4.362528e-05,3.4141578e-12,0.0002478409,0.004478651,3.7653277e-05,8.881784e-14,0.00015515395,1.0,0.33333328,-1.0,0.9427884,-0.2717043,0.46956527,0.27293313,0.24946915,0.013689549,0.44254634,0.27262306,0.25489193,0.011285061,0.44948164,0.27266538,0.2569535,0.012017117,4.362528e-05,3.7653277e-05
15,15,0.9999999,0.33333313,-0.99999934,0.9427865,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,6400,40,40.0,40,0.0,1.0,0.32047992902813827,-1.0,0.9073848956641793,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800,32000,40,40.0,40,0.0,32000,0.005758101004175842,24.05989357100043,3.214201968992711,16.539148408992332,0.005268668013741262,0.0023701089958194643,386.2690885619959,4.29314631500165,0.0059131295,3.821562e-05,5.26601e-12,0.0002101719,0.0038252433,3.292443e-05,9.979573e-12,0.00013658484,1.0,0.33333316,-1.0,0.94279,-0.2522006,0.4520273,0.25323075,0.23125322,0.012776988,0.42650798,0.25330228,0.23574294,0.011974648,0.42599526,0.25347227,0.23913538,0.011786907,3.821562e-05,3.292443e-05
16,16,0.9999999,0.333333,-0.99999946,0.9427883,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,6800,40,40.0,40,0.0,1.0,0.3193382184630927,-1.0,0.9075688192655961,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850,34000,40,40.0,40,0.0,34000,0.005802868996397592,24.116873010018026,3.153165761003038,16.487502240997856,0.004055518002132885,0.01143933500861749,410.3876518120087,4.454907286009984,0.00792377,2.944639e-05,2.2737368e-13,0.0001538933,0.0074847927,2.769038e-05,3.1443737e-12,0.00014373794,1.0,0.33333305,-1.0,0.9427916,-0.233783,0.41038007,0.23449174,0.2167828,0.010885124,0.43028784,0.23459086,0.21995673,0.00994486,0.4215089,0.23455893,0.22111072,0.009876864,2.944639e-05,2.7690381e-05
17,17,0.99999994,0.333333,-0.9999995,0.9427917,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,7200,40,40.0,40,0.0,1.0,0.31949273434297165,-1.0,0.9072848867041703,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,36000,40,40.0,40,0.0,36000,0.005659182003000751,24.13316758000292,3.174341057005222,16.28546910600562,0.007414359002723359,0.0027780209929915145,434.52263822399254,4.65750585499336,0.004111007,2.1266223e-05,1.8387514e-12,9.2518436e-05,0.0026566407,2.0624419e-05,2.265077e-12,7.662495e-05,1.0,0.33333305,-1.0,0.9427935,-0.21572502,0.44988328,0.2169207,0.19842075,0.011162156,0.44148532,0.21650746,0.20514312,0.010162956,0.4326661,0.21682855,0.20145755,0.0100071365,2.1266222e-05,2.0624422e-05
18,18,0.99999994,0.33333284,-0.9999996,0.94279075,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,7600,40,40.0,40,0.0,1.0,0.3197180959992459,-1.0,0.9076356023954216,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950,38000,40,40.0,40,0.0,38000,0.0057770359999267384,24.147019137977622,3.20962090199464,16.688199509997503,0.005292253001243807,0.002419357988401316,458.6725525500078,4.235710078995908,0.005746754,2.1227672e-05,1.3877788e-11,0.00012007156,0.0034724334,1.958495e-05,4.3520743e-14,8.438806e-05,1.0,0.333333,-1.0,0.9427943,-0.20023789,0.35241932,0.20065972,0.18188614,0.009234562,0.33154875,0.200179,0.18931352,0.007850381,0.3299682,0.20036648,0.18480042,0.0076638777,2.122767e-05,1.958495e-05
19,19,0.9999999,0.33333287,-0.9999995,0.94279206,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,8000,40,40.0,40,0.0,1.0,0.31999172835035417,-1.0,0.9071513988301123,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,40000,40,40.0,40,0.0,40000,0.005805879991385154,24.54289999497996,3.22747776399774,16.88276122500247,0.005298926000250503,0.002345079992664978,483.21715649799444,4.4192111199954525,0.009472103,1.7890807e-05,4.2987836e-13,0.00015577812,0.010236908,1.8251874e-05,1.1510792e-12,0.00016894695,1.0,0.333333,-1.0,0.9427952,-0.1842367,0.32955152,0.18490028,0.16970083,0.007167247,0.3298777,0.18436542,0.17518088,0.0061985813,0.35218018,0.18447879,0.17106187,0.006466869,1.7890807e-05,1.8251874e-05
20,20,0.99999994,0.33333302,-0.9999996,0.94279313,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,8400,40,40.0,40,0.0,1.0,0.3206110513398034,-1.0,0.9072802228642425,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,42000,40,40.0,40,0.0,42000,0.005669887003023177,24.521280670014676,3.2377052850060863,16.852057914002216,0.005335296998964623,0.002354309006477706,507.7402051219833,4.418157977997907,0.0015088463,1.2652455e-05,1.6806556e-12,4.4571716e-05,0.0008286357,1.1788027e-05,3.6950443e-12,3.150836e-05,1.0,0.3333331,-1.0,0.94279563,-0.17006166,0.3691588,0.17075078,0.15680358,0.008619696,0.33928803,0.17094919,0.15389016,0.0073597385,0.349407,0.17099398,0.15884902,0.007703038,1.2652455e-05,1.1788028e-05
