Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
0,0,0.00010212533,1.4498506e-06,-0.00010002119,1.9864485e-05,0.33026592987258596,10,2.576982428700446,0.33026592987258596,0.0,0.757561245269347,0.2711161201202428,0.008256648246814649,0.0,0.03460845021439427,0,0.0,0,0.0,7.865968076892216e-08,6.29277442376619e-08,0.0,3.146387211883095e-08,0.2711161201202428,0.008256648246814649,0.0,0.03460845021439427,10,400,40,40.0,40,0.0,0.99938995,-0.003875869,-0.99860376,0.6282554,0.0948975538207442,50,2.3249990953971054,0.0948975538207442,0.0,0.32897277617822407,0.3045116218390125,0.0023724388455186054,0.0,0.016766418328356125,7.865968010278834e-08,3.1463872041115338e-09,0.0,1.541408636659089e-08,7.865968076892216e-08,6.450093787080391e-08,0.0,3.0220062337880114e-08,0.3045116218390125,0.0023724388455186054,0.0,0.016766418328356125,50,2000,40,40.0,40,0.0,2000,0.005964987001789268,27.605704090972722,3.501179933999083,17.929596184003458,0.003977018997829873,6.15350255897647,0.011460113993962295,31.343577356827154,2.329400012968108e-05,1.0,-0.0,-2.1241798,-4.019434,-7.497843,0.53477657,-4.018881,5.5725565,3.6221936,1.7928013,0.47762725,0.0015460082,0.0005187545,-0.00034242118,0.0002710768,0.00019497669,-0.00054981693,-0.0015324922,0.0002942189,13.344653,13.352405,1000,0.00021882108,2.4475045e-07,-0.0001849789,2.504161e-05,-6.962065e-05,-0.00054280396,-0.000993984,0.00027874697,0.9999304,0.99945736,0.9990065,0.00027860963
1,1,0.05331197,0.0140539585,-0.021844389,0.016838592,0.03422788362292859,10,0.29333359977801465,0.03422788362292859,0.0,0.08682318897322933,0.07617931299332881,0.0008556970905732147,0.0,0.00649284619145944,9.558942146403737e-05,9.558942146403737e-06,0.0,2.8676826439211212e-05,7.867975271302896e-08,4.719929549423796e-08,0.0,3.8538063937212794e-08,0.07617931299332881,0.0008556970905732147,0.0,0.00649284619145944,20,800,40,40.0,40,0.0,0.999193,-0.0040344587,-0.99880075,0.62254983,0.11361323848491711,50,1.4666948928741472,0.11361323848491711,0.0,0.23689594549228118,0.2796984240356968,0.002840330962122927,0.0,0.01554022950346698,0.0036833352814384934,7.366964369024399e-05,0.0,0.0005156665198800814,0.005566256056669161,0.00018649260710384752,0.0,0.0008616262795063244,0.2796984240356968,0.002840330962122927,0.0,0.01554022950346698,100,4000,40,40.0,40,0.0,4000,0.005944681994151324,27.29795844603359,3.454847487002553,17.694138170998485,0.004041040003357921,6.136901749036042,0.002062678999209311,59.146392018927145,2.2637999791186303e-05,0.36863261461257935,-10.017318725585938,-2.2764578,-4.037848,-6.289873,0.4822824,-7.854704,7.220157,6.392147,6.0619264,0.12960446,6.97584,6.3819017,5.8992386,0.18139583,7.010414,6.3819966,5.8894267,0.18197416,0.027274039,0.027896035,2000,0.12831317,0.013027723,-0.022677777,0.017641444,-0.003770178,-0.022471957,-0.04701495,0.0071821418,0.9962369,0.9778039,0.95407313,0.007024625
2,2,0.08690855,0.014157298,-0.033146206,0.034339506,3.6324102926467186,10,18.710277711779245,3.6324102926467186,0.0,6.878392015039025,1.3799278687877379,0.09081025731616794,0.0,0.23866619861707847,1.3799278687877379,0.25833095427438524,0.0,0.5181678836928572,0.003990848273687231,0.0003991320231770512,0.0,0.0011972387506868612,1.3799278687877379,0.09081025731616794,0.0,0.23866619861707847,30,1200,40,40.0,40,0.0,0.9957262,0.014752585,-0.9981051,0.59964365,0.08678893778674505,50,0.7544339003216287,0.08678893778674505,0.0,0.15426131697955087,0.16705573630706483,0.002169723444668626,0.0,0.011867412324589075,0,0.0,0,0.0,0.0027132702886678572,7.927545921250445e-05,0.0,0.0004148558843902597,0.16705573630706483,0.002169723444668626,0.0,0.011867412324589075,150,6000,40,40.0,40,0.0,6000,0.006097372999647632,26.759380726092786,3.501079096000467,17.2833968010018,0.004083403000549879,5.962607584086072,0.0020953890052624047,86.45635821005271,2.1079998987261206e-05,0.13513992726802826,-20.199756622314453,-2.8667407,-4.0925884,-7.216279,0.35468328,-6.9181805,6.976917,6.369578,6.0919905,0.091139585,6.955501,6.371088,6.089913,0.09174362,6.957184,6.3709507,6.090303,0.0916592,0.0020612155,0.002125157,3000,0.098540366,0.014142628,-0.04220245,0.03451006,-0.036452685,-0.09287682,-0.12519725,0.006149095,0.9642037,0.9113231,0.88232285,0.0056415517
3,3,0.13747638,0.010605907,-0.07076535,0.0603479,3.4311965321698574,10,16.986410895552925,3.4311965321698574,0.0,6.609815917552961,1.2784417484151176,0.08577991330424645,0.0,0.2296744139770812,1.2784417484151176,0.2501453053542887,0.0,0.5004441246186361,7.865968076892216e-08,7.079371233675857e-08,0.0,2.359790411225286e-08,1.2784417484151176,0.08577991330424645,0.0,0.2296744139770812,40,1600,40,40.0,40,0.0,0.9986525,0.0015910568,-0.99848175,0.60040736,0.10356497982775367,50,0.723629879404208,0.10356497982775367,3.9329840273438776e-07,0.1728164867872673,0.16193984835384212,0.0025891244956938414,0.0,0.012850892998806608,0.006819797665983174,0.00020851038576505054,0.0,0.0010708598374545176,0.004876473356214106,9.75908153616345e-05,0.0,0.0006826975065572678,0.16193984835384212,0.0025891244956938414,0.0,0.012850892998806608,200,8000,40,40.0,40,0.0,8000,0.005957763998594601,27.155254601850174,3.4717483069980517,17.465639018999354,0.003974419996666256,6.20580256885296,0.002108613000018522,114.14742513570673,2.3910004529170692e-05,0.04964945837855339,-30.266080856323242,-2.8572378,-4.0793943,-7.5873156,0.38285834,-5.007221,5.22143,4.805671,4.626301,0.0612947,7.15431,4.806692,4.628066,0.07092576,7.2318916,4.806747,4.6351957,0.071775176,0.0013994859,0.0014942139,4000,0.24581032,0.011070721,-0.07608337,0.059783813,0.04481027,-0.09230602,-0.12021546,0.014107708,1.0458294,0.9119184,0.88672936,0.013212045
4,4,0.25570312,0.027997904,-0.108764075,0.10160113,8.551813817132949,10,20.116974300564365,8.551813817132949,0.015565321902437868,8.575932831503028,1.5632421368092722,0.21379534542832374,0.0,0.3396465585421292,1.5632421368092722,0.6575230223118951,0.0,0.6665364955370544,0.00023734888049453673,2.3805681761746023e-05,7.865967988074374e-08,7.118106624426357e-05,1.5632421368092722,0.21379534542832374,0.0,0.3396465585421292,50,2000,40,40.0,40,0.0,0.9989964,0.0130594205,-0.9977668,0.608684,0.07127580045762744,50,0.39659090184189894,0.07127580045762744,0.0,0.0985558283948819,0.07202091153689172,0.0017818950114406858,0.0,0.008060064277963687,0.0025045988388834317,5.3426988206557443e-05,0.0,0.00035094391119895536,0.0017543668925950051,6.972621604156348e-05,0.0,0.0002891449333393578,0.07202091153689172,0.0017818950114406858,0.0,0.008060064277963687,250,10000,40,40.0,40,0.0,10000,0.006001681002089754,27.00465038004768,3.6370890850012074,17.8228566819962,0.004072073999850545,5.532499752051081,0.0021105010018800385,141.76564985876757,2.0604995370376855e-05,0.01828528754413128,-40.11175537109375,-2.129263,-4.0237827,-6.7122803,0.4742656,-3.3261929,6.895597,3.2517822,3.1480248,0.07001665,3.8038452,3.2523966,3.156344,0.038060483,3.8502195,3.2523742,3.1561515,0.038353216,0.0033147412,0.003327545,5000,0.9155667,0.028144626,-0.44757324,0.10259713,0.2506728,-0.07553116,-0.3224091,0.024942586,1.2848896,0.9275494,0.7244018,0.02439599
5,5,0.43761185,0.05042839,-0.185632,0.17996588,3.0532579973727523,10,15.342231297561472,3.0532579973727523,0.0,5.9522492502815,1.2332884833434379,0.07633144993431883,0.0,0.21403789670595505,1.2332884833434379,0.24201721948685084,0.0,0.4829996056221996,0.00021952587986406868,2.1991918723274218e-05,0.0,6.5844664155055e-05,1.2332884833434379,0.07633144993431883,0.0,0.21403789670595505,60,2400,40,40.0,40,0.0,0.99942744,0.028654577,-0.99909085,0.62775695,0.22870830133691658,50,2.392064961901456,0.22870830133691658,0.0,0.4530941060333382,0.28881189014187325,0.005717707533422913,0.0,0.02656969110163879,7.530893264551253e-08,2.2350751871513806e-09,0.0,1.1618849061475222e-08,0.0034478637138553037,0.000180330987046311,0.0,0.0007053581454343979,0.28881189014187325,0.005717707533422913,0.0,0.02656969110163879,300,12000,40,40.0,40,0.0,12000,0.005920723000599537,26.833987901874934,3.451022997003747,17.506483152996225,0.004533855993940961,5.863308202882763,0.002684232000319753,169.18158935963584,3.4737997339107096e-05,0.006764234974980354,-49.58152770996094,-1.024519,-3.9240344,-7.865229,0.71559906,-2.1190805,2.5175312,2.0913978,1.6488137,0.028014971,2.2225301,2.0920563,1.8225704,0.022509377,2.2211387,2.0921302,1.8543799,0.022496827,0.00035433375,0.0003586808,6000,0.4828388,0.046679217,-0.31227028,0.17546947,0.5555874,-0.030244278,-0.12032335,0.047196586,1.7429645,0.9713413,0.8866337,0.049373157
6,6,0.794896,0.16206814,-0.44954205,0.31112656,15.761544071127,10,26.622634080437415,15.761544071127,0.0004221237511643494,11.411598553557404,1.5706983698003099,0.3940386017781749,0.0,0.5204085083365214,1.5706983698003099,1.0116363758521794,0.0,0.7085805566440904,0.0038125354307585457,0.0003813007388545397,0.0,0.0011437448978423072,1.5706983698003099,0.3940386017781749,0.0,0.5204085083365214,70,2800,40,40.0,40,0.0,0.9999969,0.12228293,-0.99991554,0.682066,4.706877439903627,50,28.934096057024302,4.706877439903627,0.0,8.819817594619499,1.5707733236874608,0.11767193599759068,0.0,0.3116949004692238,1.5707733236874608,0.26411887412303636,0.0,0.5682060731833795,0.01008140388533163,0.0002788351991935434,0.0,0.0014355481625610653,1.5707733236874608,0.11767193599759068,0.0,0.3116949004692238,350,14000,40,40.0,40,0.0,14000,0.00598437299777288,28.11504673309537,3.7197888679947937,18.01703937399725,0.004150680004386231,6.365968528101803,0.0020914429987897165,197.89626405579475,2.346700057387352e-05,0.0025496482849121094,-54.159175872802734,21.48454,-3.0691547,-7.7175875,2.1290822,-1.3260946,2.8541718,1.332781,0.8452952,0.12809376,1.4505917,1.3164157,0.93485755,0.017147643,1.4471644,1.3162022,0.95623136,0.016370649,0.01632624,0.016368262,7000,0.99743676,0.14668448,-0.9949857,0.31214297,0.7195714,0.07998711,-0.63344425,0.12273862,2.0535529,1.0911568,0.5307606,0.12797621
7,7,0.99745977,0.06640512,-0.9958331,0.88733935,5.475998511513725,10,12.175758194587424,5.475998511513725,0.0,5.479019912175945,0.8002427707254176,0.13689996278784317,0.0,0.20121034213918038,0.8002427707254176,0.36440140576398666,0.0,0.36589342636311945,0.0020943738724708005,0.0004091277029402374,0.0,0.0008184688680915622,0.8002427707254176,0.13689996278784317,0.0,0.20121034213918038,80,3200,40,40.0,40,0.0,0.9998587,0.07753125,-0.9999436,0.90139043,10.029330883139552,50,27.01385034338288,10.029330883139552,1.566225686921996e-07,8.006716941563615,1.5703391706319494,0.25073327207848883,0.0,0.3296000941455899,1.5703391706319494,0.7256270519164074,0.0,0.5682929242348754,0.002339071948570748,0.0002651049339993783,0.0,0.0006054953790697366,1.5703391706319494,0.25073327207848883,0.0,0.3296000941455899,400,16000,40,40.0,40,0.0,16000,0.006140423000033479,28.85267071288399,3.67365191099816,18.946933191997232,0.004030741998576559,6.2111092558989185,0.010781180993944872,227.366631433586,2.4007997126318514e-05,0.0033874500077217817,11.851926803588867,33.62735,8.08379,-5.9681787,3.657251,-1.3537629,10.57649,1.2574296,0.83431643,0.42988536,3.860187,1.2649386,0.7821442,0.37672412,3.8584342,1.2614039,0.7774557,0.37822792,0.038005456,0.03647456,8000,0.99883544,0.08036731,-0.9999966,0.85415244,0.7740865,-0.29179588,-5.2002716,0.41907695,2.16861,0.81718427,0.0055150664,0.3549608
8,8,1.0,0.1278235,-0.99999994,0.8752066,31.22417274413167,10,42.85713515449448,31.22417274413167,0.0005102117074953227,16.456621387164578,1.570401157760318,0.7806043186032917,0.0,0.6759692560140418,1.570401157760318,1.2365599141271786,0.0,0.619369147397708,0.012277420199742206,0.0015061281015410044,0.0,0.003685079127348322,1.570401157760318,0.7806043186032917,0.0,0.6759692560140418,90,3600,40,40.0,40,0.0,1.0,0.13617377,-1.0,0.88413495,25.185323971186747,50,43.747524310678365,25.185323971186747,0.0,19.244800721599955,1.5707875248617456,0.6296330992796686,0.0,0.680622735937332,1.5707875248617456,0.9942943646466715,0.0,0.7460679041784325,0.014621814448618764,0.0014890487987801882,0.0,0.0035806196799991717,1.5707875248617456,0.6296330992796686,0.0,0.680622735937332,450,18000,40,40.0,40,0.0,18000,0.005971640995994676,27.58628403187322,3.535339396999916,18.025524964003125,0.00411504200019408,6.013212913872849,0.00209646399889607,255.62691472036386,2.361000224482268e-05,0.00609248923137784,9.85130500793457,31.213125,7.931363,-6.098181,3.8241875,-1.9441311,32.717346,1.8513724,0.7092168,1.5787817,35.828667,1.8538224,0.87983614,1.6841699,34.963215,1.8543286,0.8369597,1.6827385,0.34086582,0.3221468,9000,0.9998977,0.09519014,-0.99997056,0.8723849,0.7963952,-0.3984209,-1.4864331,0.2672398,2.2175326,0.697645,0.22617796,0.2084977
9,9,0.9970437,0.15643272,-0.9837817,0.8508717,0.004385798718428324,10,0.03544353465427985,0.004385798718428324,2.3597904030836503e-07,0.010511667724131665,0.013507027051110176,0.00010964496796070811,0.0,0.0010725165087274182,0,0.0,0,0.0,7.865968076892216e-08,7.079371240337196e-08,0.0,2.3597904134457318e-08,0.013507027051110176,0.00010964496796070811,0.0,0.0010725165087274182,100,4000,40,40.0,40,0.0,0.99999964,0.1260377,-0.9999982,0.8299116,1.5450207053833847,50,39.619386320208925,1.5450207053833847,1.5731936020557669e-07,7.521951006699309,1.5704791808811365,0.038625517634584626,0.0,0.22661184885935443,1.5704791808811365,0.06291091649177007,0.0,0.30765253379435364,0.004272681330716566,8.551339484030862e-05,0.0,0.0005981668488643317,1.5704791808811365,0.038625517634584626,0.0,0.22661184885935443,500,20000,40,40.0,40,0.0,20000,0.006088269998144824,26.798693454133172,3.3570322099985788,17.26563086600072,0.003978849003033247,6.1638683601340745,0.0020738239982165396,283.0971100884635,2.1075000404380262e-05,0.007813423871994019,-2.520066261291504,18.590845,5.480603,-8.55797,4.852665,-2.4332688,20.529728,2.2788537,0.59757143,2.1879206,20.46965,2.3145466,0.6060637,2.226795,21.292517,2.318614,0.52529424,2.226725,0.23302259,0.22783981,10000,0.9986918,0.12914361,-0.9965972,0.8518221,0.25106016,-0.4675231,-1.3195686,0.18443632,1.2853874,0.6376572,0.26725057,0.124446675
