Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors Max,trainer/Bellman Errors Mean,trainer/Bellman Errors Min,trainer/Bellman Errors Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Preactivation Policy Loss,trainer/Q Predictions Max,trainer/Q Predictions Mean,trainer/Q Predictions Min,trainer/Q Predictions Std,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/QF Loss,trainer/Raw Policy Loss
10,10,1.0,0.33333334,-1.0,0.942809,16.275859338875126,10,44.18293590008477,16.275859338875126,0.0,20.213215419157546,1.5702870437082495,0.4068964834718781,0.0,0.6306686505669773,1.5701091424361269,0.6204206881504011,0.0,0.7596267503652245,0.0,0.0,0.0,0.0,1.5702870437082495,0.4068964834718781,0.0,0.6306686505669773,110,4400,40,40.0,40,0.0,1.0,0.25743369913377206,-1.0,0.8108834010144147,17.988133281879513,50,44.004645798286354,17.988133281879513,0.0,19.615553957479214,1.5707222452407668,0.4497033320469877,0.0,0.6341328801995105,1.5707222452407668,0.663094053140626,0.0,0.7616626312839052,0.02171670000719539,0.00209558214525035,0.0,0.005901951769385466,1.5707222452407668,0.4497033320469877,0.0,0.6341328801995105,550,22000,40,40.0,40,0.0,22000,0.005859753990080208,25.492241659012507,3.4965005880076205,18.00759611101239,0.007475056001567282,0.001106222000089474,275.44402239090414,3.9737039280007593,222562.14,18160.775,2.0572916e-06,41393.656,1.0,0.33333334,-1.0,0.94280905,-530.66266,0.0,731.28235,411.46262,19.490795,110.04211,679.1541,493.41687,285.1955,23.762003,18160.777,-530.66266
11,11,1.0,0.33333334,-1.0,0.942809,8.706844877918115,10,44.78555700085166,8.706844877918115,0.0,15.155960379244782,1.5689917910201017,0.21767112194795282,0.0,0.47061468860551586,1.5689917910201017,0.4225414541206935,0.0,0.652656038462234,0.00980698883004072,0.0009806988830040719,0.0,0.002942096649012216,1.5689917910201017,0.21767112194795282,0.0,0.47061468860551586,120,4800,40,40.0,40,0.0,1.0,0.27062387190411374,-1.0,0.7980480209151167,18.58023768642895,50,43.49700023776769,18.58023768642895,0.0,20.058030440936182,1.5707629227451543,0.4645059421607238,0.0,0.643621551881909,1.5707629227451543,0.71149171264746,0.0,0.7678790595364945,0.02373937579717733,0.0014945416314928739,0.0,0.004662847789885904,1.5707629227451543,0.4645059421607238,0.0,0.643621551881909,600,24000,40,40.0,40,0.0,24000,0.0060733489954145625,25.56317034002859,3.529249630009872,17.98674046000815,0.005403028000728227,0.0009728420118335634,301.009993977932,4.034731031002593,425641.56,28498.617,0.011046544,64935.83,1.0,0.33333334,-1.0,0.94280905,-670.15393,0.0,921.2334,521.8956,19.12753,138.27263,844.28125,623.9971,334.7576,32.93524,28498.617,-670.15393
12,12,1.0,0.33333334,-1.0,0.942809,31.38538517684388,10,45.41874104125051,31.38538517684388,0.006609160291732641,20.54142649449995,1.570687664405003,0.7846346294210969,0.0,0.7088928883601336,1.570687664405003,1.0982139049971535,0.0,0.7189508472420917,0.02207525876120986,0.0036447596412384265,0.0,0.007490249732216766,1.570687664405003,0.7846346294210969,0.0,0.7088928883601336,130,5200,40,40.0,40,0.0,1.0,0.2496283784054426,-1.0,0.8003982541574272,21.105469034241565,50,44.067969362057426,21.105469034241565,0.0,19.716920831042263,1.5707841005396965,0.5276367258560392,0.0,0.6533552176083437,1.5707841005396965,0.7456638603065336,0.0,0.77239828234611,0.028802852019340852,0.002097577857176649,0.0,0.005850403205749355,1.5707841005396965,0.5276367258560392,0.0,0.6533552176083437,650,26000,40,40.0,40,0.0,26000,0.005996246007271111,25.952521896993858,3.4250905880035134,18.48867028299719,0.0053113329922780395,0.0009869539935607463,326.9644484689197,4.026466493000044,544075.7,39405.79,0.000499025,93263.76,1.0,0.33333334,-1.0,0.94280905,-826.21625,0.0,1010.58856,648.94507,26.099354,161.19772,1045.3085,771.30084,407.10336,42.309227,39405.79,-826.21625
13,13,1.0,0.33333334,-1.0,0.942809,17.4813833403416,10,46.37554987686179,17.4813833403416,0.002144324626259575,21.040069530236913,1.5707562034821054,0.4370345835085401,0.0,0.6408810686162029,1.5707562034821054,0.6454987869748143,0.0,0.743090748986492,0.00819529734564406,0.002430660609814073,0.0,0.0029602097918626394,1.5707562034821054,0.4370345835085401,0.0,0.6408810686162029,140,5600,40,40.0,40,0.0,1.0,0.2704990636392394,-1.0,0.809676722495691,19.86952798097027,50,44.909010837497554,19.86952798097027,0.0,20.115438701754652,1.5707870247935083,0.49673819952425674,0.0,0.6536685118118721,1.5707870247935083,0.7448557253996395,0.0,0.7761299644142006,0.014731499356727351,0.0007038533070610064,0.0,0.002477293554951766,1.5707870247935083,0.49673819952425674,0.0,0.6536685118118721,700,28000,40,40.0,40,0.0,28000,0.005994214006932452,24.85170706702047,3.4475287509994814,17.817376731996774,0.0053708860068582,0.0010088160051964223,351.8180960819591,3.574427668005228,823112.6,58955.22,0.0006634146,138635.23,1.0,0.33333334,-1.0,0.94280905,-1002.5335,0.0,1275.6512,789.11707,25.83392,197.30472,1373.7153,938.14185,485.78638,49.06745,58955.22,-1002.5335
14,14,1.0,0.33333334,-1.0,0.942809,10.476528457878088,10,45.04737942685442,10.476528457878088,0.0007278889021875568,17.639839509338845,1.5705287847860747,0.2619132114469522,0.0,0.528069545393725,1.5705287847860747,0.4677137426307702,0.0,0.7136647573168851,0.0,0.0,0.0,0.0,1.5705287847860747,0.2619132114469522,0.0,0.528069545393725,150,6000,40,40.0,40,0.0,1.0,0.25899011050280074,-1.0,0.8075403263733495,20.443399521985395,50,45.653098327990286,20.443399521985395,0.0,19.933198704730312,1.570761768640728,0.5110849880496348,0.0,0.6579899555926564,1.570761768640728,0.778377101582458,0.0,0.7788796849486085,0.035495985343601655,0.0015810301297869201,0.0,0.006077828356324848,1.570761768640728,0.5110849880496348,0.0,0.6579899555926564,750,30000,40,40.0,40,0.0,30000,0.006028572999639437,25.65071782899031,3.3450578000047244,18.36004452400084,0.007435145991621539,0.001110514989704825,377.4708740819624,3.931041271003778,1414100.8,83451.36,0.025182962,199467.11,1.0,0.33333334,-1.0,0.94280905,-1197.7144,0.0,1600.1213,943.67993,24.254025,233.79625,1585.8564,1122.4196,586.8001,55.22091,83451.36,-1197.7144
15,15,1.0,0.33333334,-1.0,0.942809,28.22828329161398,10,44.746040562382355,28.22828329161398,0.0040299851888681015,19.223486834638432,1.5683334762561807,0.7057070822903497,0.0,0.6902765991684017,1.5683334762561807,1.0797315680809785,0.0,0.7076115446592356,0.0,0.0,0.0,0.0,1.5683334762561807,0.7057070822903497,0.0,0.6902765991684017,160,6400,40,40.0,40,0.0,1.0,0.2618434696831295,-1.0,0.8101462440950904,18.239665336470374,50,43.87422048321086,18.239665336470374,0.0,19.83708878797794,1.5707671634293294,0.45599163341175925,0.0,0.6425250680451633,1.5707671634293294,0.6903585401929022,0.0,0.7761462535603286,0.018097861491265688,0.0011026773269121647,0.0,0.0035636532258565903,1.5707671634293294,0.45599163341175925,0.0,0.6425250680451633,800,32000,40,40.0,40,0.0,32000,0.005953692001639865,25.229125721001765,3.49536228699435,17.776496883001528,0.004422615995281376,0.009853017996647395,402.7027918969834,3.9370372250123182,1770050.2,113405.4,0.0023014694,272841.9,1.0,0.33333334,-1.0,0.94280905,-1418.4154,0.0,1971.9135,1118.6053,33.728214,272.41925,1791.118,1327.781,700.10785,68.58256,113405.4,-1418.4154
16,16,1.0,0.33333334,-1.0,0.942809,17.831111278079625,10,44.80302320620736,17.831111278079625,0.0007525222817557076,21.81678046288717,1.5706219785168154,0.4457777819519906,0.0,0.6613104810857053,1.5706219785168154,0.6283144047161919,0.0,0.7688957372061226,0.0,0.0,0.0,0.0,1.5706219785168154,0.4457777819519906,0.0,0.6613104810857053,170,6800,40,40.0,40,0.0,1.0,0.2499848511704947,-1.0,0.7998750866866723,20.13236324836527,50,44.23599469455165,20.13236324836527,0.0,20.192446052768382,1.570692878396193,0.5033090812091318,0.0,0.6597973369501078,1.570692878396193,0.7829708915766481,0.0,0.7830228198160676,0.019474728530458396,0.001977560633148383,0.0,0.004752622668493332,1.570692878396193,0.5033090812091318,0.0,0.6597973369501078,850,34000,40,40.0,40,0.0,34000,0.005899757001316175,24.765508602984482,3.3452022229903378,17.29177109799639,0.005326929996954277,0.0010005679941968992,427.4700053079723,4.116308027005289,2277748.5,143535.1,0.009229317,342956.84,1.0,0.33333334,-1.0,0.94280905,-1657.3318,0.0,2323.8433,1314.9009,36.416477,303.88556,1964.548,1553.2158,820.5092,77.35068,143535.1,-1657.3318
17,17,1.0,0.33333334,-1.0,0.942809,35.78596337205933,10,45.455614100030395,35.78596337205933,0.0,17.894939163743793,1.5707681736307435,0.8946490843014834,0.0,0.6900439343149748,1.5707681736307435,1.256005548591719,0.0,0.6280033193203951,0.016708790866299505,0.0017405121851590932,0.0,0.004993743509512057,1.5707681736307435,0.8946490843014834,0.0,0.6900439343149748,180,7200,40,40.0,40,0.0,1.0,0.26491172174813216,-1.0,0.8105844342436438,17.644761887740582,50,44.53246592477087,17.644761887740582,0.0,20.08477453900754,1.5705525048313707,0.44111904719351447,0.0,0.6353814172054236,1.5705525048313707,0.6363431908565508,0.0,0.7594927604395856,0.014213817061611955,0.0011326774561241004,0.0,0.003204824210542155,1.5705525048313707,0.44111904719351447,0.0,0.6353814172054236,900,36000,40,40.0,40,0.0,36000,0.006029804993886501,24.764922490983736,3.3457603059941903,17.612192636996042,0.005350166000425816,0.0009841720020631328,452.2368390759657,3.794605404997128,3073352.8,219916.47,0.003710404,516671.88,1.0,0.33333334,-1.0,0.94280905,-1918.9731,0.0,2669.2644,1502.115,40.129498,372.79907,2504.3835,1800.5137,1037.6086,89.19017,219916.45,-1918.9731
18,18,1.0,0.33333334,-1.0,0.942809,10.845088227914813,10,44.76741383136531,10.845088227914813,0.0,17.75704161746427,1.5661221644969492,0.27112720569787024,0.0,0.5391696009326538,1.5661221642852676,0.46267491586252296,0.0,0.7064239763330348,0.002124445412435838,0.00026590732548588126,0.0,0.000639689626525472,1.5661221644969492,0.27112720569787024,0.0,0.5391696009326538,190,7600,40,40.0,40,0.0,1.0,0.26354165496947846,-1.0,0.8079324071303341,14.073649398662946,50,45.69345692980939,14.073649398662946,0.0,18.76870371244776,1.570784958585833,0.35184123496657366,0.0,0.588349083115731,1.570784958585833,0.5376981854318378,0.0,0.7348060429921688,0.01420103123028249,0.0005004551665501023,0.0,0.0022290782495786848,1.570784958585833,0.35184123496657366,0.0,0.588349083115731,950,38000,40,40.0,40,0.0,38000,0.005931829000473954,25.363604031008435,3.4401065520069096,17.629981764999684,0.008004780000192113,0.0012788890016963705,477.6025019509689,4.278300215999479,3954738.2,257316.31,0.0006697178,627208.7,1.0,0.33333334,-1.0,0.94280905,-2204.4507,0.0,3053.2183,1752.7401,45.394924,406.71753,2975.68,2070.963,1153.1444,102.930786,257316.3,-2204.4507
19,19,1.0,0.33333334,-1.0,0.942809,6.792921047493278,10,44.390442665613215,6.792921047493278,0.0,14.31681532767021,1.569124309128598,0.16982302618733197,0.0,0.4380266713851907,1.569124309128598,0.3061687775437114,0.0,0.611366624270373,0.0,0.0,0.0,0.0,1.569124309128598,0.16982302618733197,0.0,0.4380266713851907,200,8000,40,40.0,40,0.0,1.0,0.2622921521483022,-1.0,0.8070485552307054,23.652579835444055,50,44.1616986054814,23.652579835444055,0.0,19.546953860944804,1.570773751029152,0.5913144958861014,0.0,0.6695273586069863,1.570773751029152,0.920087976047186,0.0,0.7554718637365594,0.03112533731111733,0.0018000873822345076,0.0,0.005043961021526631,1.570773751029152,0.5913144958861014,0.0,0.6695273586069863,1000,40000,40,40.0,40,0.0,40000,0.00601457100128755,24.990992417006055,3.503237437005737,17.454400021000765,0.005344349003280513,0.0010100249928655103,502.59632691097795,4.020986014002119,5262450.5,322359.25,0.00029206276,760145.4,1.0,0.33333334,-1.0,0.94280905,-2511.8223,0.0,3490.4453,2001.252,47.40238,448.47028,3329.9275,2362.2246,1287.5394,121.54452,322359.25,-2511.8223
