Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors Max,trainer/Bellman Errors Mean,trainer/Bellman Errors Min,trainer/Bellman Errors Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Preactivation Policy Loss,trainer/Q Predictions Max,trainer/Q Predictions Mean,trainer/Q Predictions Min,trainer/Q Predictions Std,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/QF Loss,trainer/Raw Policy Loss
0,0,0.0047392105,-0.00035836268,-0.011232544,0.0015282005,0.07677840663964161,5,0.18389221358661817,0.07677840663964161,0.01775619556343218,0.05887046848382098,0.03761277959070412,0.0038389203319820803,8.352338068886085e-05,0.005918986519399838,0.005035295375270505,0.0024091476401222373,0.00016743861903920497,0.0015586182281070264,0.03761277959070412,0.012100875543924762,0.002551630027100731,0.013206053100856546,0.03761277959070412,0.0038389203319820803,8.352338068886085e-05,0.005918986519399838,5,100,20,20.0,20,0.0,1.0,-0.019021039372342115,-1.0,0.49181109748052415,0.6829852352009763,25,14.118065653731406,0.6829852352009763,0.015496956050259915,2.7448536458757613,3.6142370836806856,0.034149261760048816,1.777180751793151e-15,0.2787547326856337,1.056895228591581,0.05588960618772367,1.777180751793151e-15,0.2084059339641017,0.05364777819387741,0.010873527306688002,8.515794706700587e-05,0.016821138656465194,3.6142370836806856,0.034149261760048816,1.777180751793151e-15,0.2787547326856337,525,10500,20,20.0,20,0.0,10500,0.0015203279999695951,119.04902744100013,109.12321151900005,5.3204254540000875,0.0017784120000214898,0.013876447000029657,122.21860643300033,4.588215280999975,100.01358,0.57726216,7.1086325e-14,7.3270726,0.007688464,-0.00030504973,-0.014043695,0.0017958941,-0.0013069541,0.0,0.0064436826,0.0013619498,-0.002395993,0.0012818298,10.000346,0.08396299,-0.0018507886,0.75518143,0.57726216,-0.0013069541
1,1,1.0,-0.34168756,-1.0,0.8936089,0.0392313376352231,5,0.07418142416654934,0.0392313376352231,0.015054138940186073,0.021629827527520393,0.038709200846760106,0.001961566881761155,4.763191431267763e-16,0.006455880295825687,7.167890774457045e-14,1.8692857158189703e-14,4.763191431267763e-16,2.6855684558202772e-14,0.036452781810691365,0.010965163643427629,0.0002900561642720664,0.013879313586057113,0.038709200846760106,0.001961566881761155,4.763191431267763e-16,0.006455880295825687,10,200,20,20.0,20,0.0,1.0,-0.2744263378059156,-1.0,0.7751684504345935,0.2326275451005289,25,3.0862964095795173,0.2326275451005289,0.006618788432999179,0.6068576315660947,2.888324630647452,0.011631377255026448,6.648827980035698e-19,0.13212960122164802,4.635552460331994e-06,1.865412153537691e-07,6.648827980035698e-19,9.081572712067129e-07,0.07784059777433266,0.013144888232654165,1.239964945783756e-05,0.018277744961898348,2.888324630647452,0.011631377255026448,6.648827980035698e-19,0.13212960122164802,550,11000,20,20.0,20,0.0,11000,0.0015412980001201504,9.598926413000072,0.9935578169997825,4.549129440000115,0.002251726999929815,0.0010243379999792523,131.81909056500058,4.051421793000145,2969.979,38.673214,1.0471276e-06,135.37404,1.0,-0.40975058,-1.0,0.8677873,-27.368633,0.0,94.55582,19.313625,-8.888798,12.899701,106.33822,19.295658,-9.306396,14.209795,38.673218,-27.368633
2,2,0.99999994,-0.5906758,-1.0,0.7352669,0.040270121012986826,5,0.0681316474645822,0.040270121012986826,0.023031184525790904,0.016425250052559345,0.04341509511794233,0.0020135060506493415,2.6477825175363393e-08,0.006725866009285329,4.642995570642637e-05,1.3592187706945498e-05,2.9776696098496255e-08,1.7776390785776823e-05,0.018954195263979883,0.008978426349456087,1.4632857404273477e-05,0.00610698488498255,0.04341509511794233,0.0020135060506493415,2.6477825175363393e-08,0.006725866009285329,15,300,20,20.0,20,0.0,1.0,-0.4655945938741857,-1.0,0.6524464407903349,0.3353516999655381,25,4.573487464068919,0.3353516999655381,0.013455064248423819,0.9964692757870174,0.44637251773436276,0.0167675849982769,1.6148228351028167e-11,0.06000636634254409,0.22900544880674847,0.009519163282676515,1.6148228351028167e-11,0.044812155825660484,0.03072037971039947,0.005889600841055672,0.00011653475806194623,0.008099684668405967,0.44637251773436276,0.0167675849982769,1.6148228351028167e-11,0.06000636634254409,575,11500,20,20.0,20,0.0,11500,0.001508619000105682,9.522310613000172,0.7240151720000085,3.8874558449999768,0.0031806050001250696,0.0012852199999997538,141.34343695600091,4.904865151999957,3444.4207,131.01447,0.00053422234,254.16048,1.0,-0.5482412,-1.0,0.7350512,-83.04512,0.0,196.0796,64.4843,-9.523249,24.389843,200.81909,63.026543,-8.73473,27.309536,131.01447,-83.04512
3,3,1.0,-0.14815234,-1.0,0.9366032,0.04369238643940991,5,0.08021970818564926,0.04369238643940991,0.025358204034980122,0.019954589527244243,0.024583402941167346,0.002184619321970496,1.105132651905719e-09,0.004498495355267993,0.014568438237160248,0.0036535428162813915,2.0381276169050468e-05,0.005496599103859882,0.014532340902104998,0.0070820165371378,1.3348597505632624e-05,0.006368692113907873,0.024583402941167346,0.002184619321970496,1.105132651905719e-09,0.004498495355267993,20,400,20,20.0,20,0.0,1.0,-0.11222022674649547,-1.0,0.8078539936187397,0.053310680347849526,25,0.16650884938179222,0.053310680347849526,0.008165714987158682,0.0453545169692096,0.1171571360266876,0.0026655340173924766,3.4090978613067293e-11,0.00916649068176473,0.1171571360266876,0.009780550018656343,1.1149606114294214e-10,0.024389599186816796,0.017852481093630725,0.0030640652562811416,4.387604603730551e-06,0.004737416339272843,0.1171571360266876,0.0026655340173924766,3.4090978613067293e-11,0.00916649068176473,600,12000,20,20.0,20,0.0,12000,0.001558804999831409,7.972722109999722,0.5526359779998984,3.4168654220000008,0.00226286799988884,0.0010333459999856132,149.3187560110007,3.9983656910001173,8542.663,287.38434,5.7390425e-06,556.5467,1.0,-0.19375403,-1.0,0.9102975,-187.85254,0.0,388.25598,160.1483,-1.1016026,47.56843,395.46198,159.95465,-18.22401,50.479942,287.38434,-187.85254
4,4,1.0,-0.12345505,-1.0,0.9687352,0.04077438451496095,5,0.06341923150499576,0.04077438451496095,0.01851665302000877,0.018842681158972148,0.03021056939899012,0.0020387192257480475,2.9731486311392855e-17,0.005444437737520532,3.450410573537005e-15,1.1424391271423958e-15,2.9731486311392855e-17,1.2617086425191987e-15,0.03021056939899012,0.012439303138288973,0.0006728357639651066,0.010972808374159617,0.03021056939899012,0.0020387192257480475,2.9731486311392855e-17,0.005444437737520532,25,500,20,20.0,20,0.0,1.0,-0.0639230414419934,-1.0,0.8185778350101695,0.22357170309667915,25,1.7361606993175118,0.22357170309667915,0.00990015582291973,0.4412414037847328,0.6841485918396243,0.011178585154833956,2.669276631116739e-22,0.053175996742562744,0.6841485918396243,0.0275351613293561,2.669276631116739e-22,0.13403192200029432,0.04840559130008914,0.010189382096631745,5.786235266144876e-05,0.014068308047697601,0.6841485918396243,0.011178585154833956,2.669276631116739e-22,0.053175996742562744,625,12500,20,20.0,20,0.0,12500,0.001508446000116237,8.866296282000121,0.7228102149999813,3.9568350590000136,0.002237516999912259,0.0010181240002111736,158.187057754001,4.181886920999887,107182.82,1651.6145,4.1071326e-05,3788.2495,1.0,-0.0072849486,-1.0,0.9639131,-529.6042,0.0,793.2692,439.03815,208.92638,85.21056,778.8462,442.03473,210.72679,95.34442,1651.6145,-529.6042
5,5,1.0,-0.18104345,-1.0,0.955267,3.0991132118267797,5,11.107540832007091,3.0991132118267797,0.25607157325627516,4.1314307396649905,10.0,0.15495566059133897,1.1559292130087081e-06,1.0128261392082027,0.06245176478287312,0.0294665753972157,0.009086535372891532,0.018768233968415683,0.017981273432933296,0.005053428225728613,0.00034876757029629423,0.006658369104373919,10.0,0.15495566059133897,1.1559292130087081e-06,1.0128261392082027,30,600,20,20.0,20,0.0,1.0,-0.16652468720453728,-1.0,0.8206302708779687,0.47557639971303795,25,2.55769881586967,0.47557639971303795,0.01612517130829161,0.62816365823605,2.4005959506981136,0.023778819985651893,1.503432185167081e-10,0.1482849853727082,0.40342804888124234,0.029669457037941428,1.207105283772702e-09,0.08105630366722981,0.050692211992792884,0.009886095748672519,0.00024032760392987915,0.013841251714084297,2.4005959506981136,0.023778819985651893,1.503432185167081e-10,0.1482849853727082,650,13000,20,20.0,20,0.0,13000,0.0014935250001144595,9.126049989000194,0.6755066279999937,4.051144384000054,0.0022264949998316297,0.0010170680000101129,167.31512703000067,4.39466188900019,31995.0,1007.0157,0.00055505335,1972.5432,1.0,-0.16890049,-1.0,0.964182,-656.4117,0.0,934.91516,609.46265,335.56158,67.833176,960.0229,609.0887,346.0205,71.67077,1007.01575,-656.4117
6,6,1.0,-0.4761485,-1.0,0.85117316,0.11937079446545837,5,0.3033915944543386,0.11937079446545837,0.023638718782658268,0.10502143851697865,0.21561954965206082,0.005968539723272919,1.633379906517265e-09,0.023001017413248347,9.899689421449298e-06,2.2218031749135457e-06,1.633379906517265e-09,3.852895276608032e-06,0.0333606064472577,0.0115575168346661,0.00018233422460155104,0.012052716286353599,0.21561954965206082,0.005968539723272919,1.633379906517265e-09,0.023001017413248347,35,700,20,20.0,20,0.0,1.0,-0.35680367357178383,-1.0,0.7474600220051076,0.1728726800115673,25,0.4898291630563681,0.1728726800115673,0.01689216603952415,0.13679772691411332,0.32199485446491155,0.008643634000578366,2.2620681743853067e-12,0.030418493039635914,0.32199485446491155,0.024793264235300705,2.2620681743853067e-12,0.083384086320866,0.06328957435969235,0.008477912167592703,0.0002709781589291165,0.013175354387559547,0.32199485446491155,0.008643634000578366,2.2620681743853067e-12,0.030418493039635914,675,13500,20,20.0,20,0.0,13500,0.001490339999918433,8.140830046999554,0.826573370999995,4.298579938999865,0.0017327859998204076,0.0008038920000217331,175.45790525900043,3.0116497189999336,58162.355,646.48346,6.7893416e-05,2573.47,1.0,-0.5223559,-1.0,0.83785844,-598.6062,0.0,918.5305,573.85913,376.87122,74.14938,941.1599,573.033,369.17346,77.791046,646.4835,-598.6062
7,7,1.0,-0.35904315,-1.0,0.91963094,0.038539636572530414,5,0.07305360994169449,0.038539636572530414,0.01907791343003655,0.018629666291763925,0.06162696543114017,0.0019269818286265208,6.962200148153584e-13,0.007760618971529877,4.209063144226126e-11,2.0643473873386867e-11,6.962200148153584e-13,1.6230350859323785e-11,0.06162696543114017,0.018191937432143285,0.0001683040973214718,0.02392385224362441,0.06162696543114017,0.0019269818286265208,6.962200148153584e-13,0.007760618971529877,40,800,20,20.0,20,0.0,1.0,-0.30302375788830893,-1.0,0.7932393412414213,0.06555979207567925,25,0.22525891614521937,0.06555979207567925,0.006064441082485596,0.061840564711127886,0.11676622676695009,0.0032779896037839623,1.127921176760009e-17,0.010414351897458268,2.454031330779981e-08,2.056661515769582e-09,1.127921176760009e-17,5.2117427561680605e-09,0.04801748914899225,0.009220870645278281,3.3616608513511415e-05,0.014912623980628021,0.11676622676695009,0.0032779896037839623,1.127921176760009e-17,0.010414351897458268,700,14000,20,20.0,20,0.0,14000,0.0014764530001230014,10.050581941000246,0.8823269930001061,4.37469673999999,0.0032222570000612905,0.0012913030000163417,185.51003364900043,4.787568194999949,22555.918,434.5938,7.832423e-05,1213.7501,1.0,-0.35728297,-1.0,0.9154766,-613.76355,0.0,887.6318,570.47986,362.59207,63.493423,864.3566,571.30066,320.31036,65.431755,434.5938,-613.76355
8,8,1.0,-0.21266343,-1.0,0.9700188,0.016963153801684484,5,0.03142800957224756,0.016963153801684484,0.008459162586510046,0.008239198084822106,0.013354385458734776,0.0008481576900842245,8.880136261983899e-13,0.0021702400801514123,2.873857539222581e-10,6.186178972294249e-11,8.880136261983899e-13,1.129329757426739e-10,0.013354385458734776,0.005734238113787092,2.9302877763833486e-05,0.005026449292710008,0.013354385458734776,0.0008481576900842245,8.880136261983899e-13,0.0021702400801514123,45,900,20,20.0,20,0.0,1.0,-0.15197778056252237,-1.0,0.8131568090099174,0.13457570037087074,25,1.2118042237779876,0.13457570037087074,0.003988000990698566,0.23841731847318842,1.13851931427497,0.006728785018543538,5.471612699246747e-13,0.0528286492203872,0.0007731918094031893,3.432269132906433e-05,5.471612699246747e-13,0.0001516084684323025,0.06471848637912642,0.009430894833456643,4.1939735637120283e-05,0.017582310405402656,1.13851931427497,0.006728785018543538,5.471612699246747e-13,0.0528286492203872,725,14500,20,20.0,20,0.0,14500,0.0014597340000364056,10.036812528000155,1.4053919380000934,4.652966971999831,0.0022564590001366014,0.0010560489999988931,195.54943428900083,3.9736813760000587,14595.984,252.29916,2.7157366e-06,592.43256,1.0,-0.34288427,-1.0,0.9158343,-580.8865,0.0,778.94165,558.7401,254.66924,44.133125,777.6332,559.2107,256.9869,46.4731,252.29916,-580.8865
9,9,1.0,-0.3489778,-1.0,0.93094456,0.022570216199396982,5,0.03830416564951614,0.022570216199396982,0.010785741110441942,0.011838576103079798,0.031298829400388084,0.0011285108099698489,8.6171154627148e-11,0.004099239430464272,5.161046552017535e-09,1.336625373563141e-09,8.6171154627148e-11,1.93084856062171e-09,0.02526057323944406,0.00689844332778463,0.00026944317448051696,0.009371152534792957,0.031298829400388084,0.0011285108099698489,8.6171154627148e-11,0.004099239430464272,50,1000,20,20.0,20,0.0,1.0,-0.30363479253404624,-1.0,0.781081033932178,0.039623096750950305,25,0.12688862698112702,0.039623096750950305,0.008040276340556263,0.027338907584226108,0.06492673630644495,0.0019811548375475154,9.62543819072644e-13,0.006730733873680269,1.6229200372135795e-06,1.3301856875679578e-07,9.62543819072644e-13,4.3291107169464076e-07,0.06492673630644495,0.01547016071624856,3.795264497449693e-05,0.020530812287105956,0.06492673630644495,0.0019811548375475154,9.62543819072644e-13,0.006730733873680269,750,15000,20,20.0,20,0.0,15000,0.0014775140000438114,9.469794401000172,0.9161124690001543,4.766189893000046,0.002217411999936303,0.0010053129999505472,205.0212012030006,3.782791800000041,5286.2812,146.69336,1.8515624e-05,338.26334,1.0,-0.4265438,-1.0,0.8679538,-486.7958,0.0,626.7297,473.48413,287.05484,32.365223,631.6252,472.8901,282.1227,33.818672,146.69336,-486.7958
