Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
0,0,4.0394618e-05,1.3466332e-06,-2.7224794e-05,3.2565674e-06,0.0022293973831469137,10,0.010286622372316812,0.0022293973831469137,4.719580832812653e-07,0.0031052368279916765,0.009446197308172533,5.5734934578672845e-05,0.0,0.00048657577281262455,0.0001978668727988797,2.59388188009968e-05,0.0,6.0173040781234145e-05,7.865968076892216e-08,4.719580823930869e-08,0.0,3.853521606151615e-08,0.009446197308172533,5.5734934578672845e-05,0.0,0.00048657577281262455,10,400,40,40.0,40,0.0,0.99927527,-0.00019369253,-0.9986881,0.62756133,0.15475167792840477,50,0.47166635946997326,0.15475167792840477,0.0,0.12487103405416398,0.0937794168810051,0.0038687919482101197,0.0,0.010157599469999199,0.04698510709358761,0.003708280530525725,0.0,0.008243174691894764,0.004828619642995635,9.996161560763106e-05,0.0,0.0006757218807861787,0.0937794168810051,0.0038687919482101197,0.0,0.010157599469999199,150,6000,40,40.0,40,0.0,6000,0.006979567930102348,90.27181896660477,57.493349742144346,26.150290010496974,0.004688291810452938,6.612748302519321,0.003728717565536499,93.99241980910301,3.433413803577423e-05,1.0,-0.0,-2.0270538,-4.0211267,-6.5327187,0.54107916,-4.021039,5.6937075,3.6253302,1.9259119,0.48254195,0.0015753333,0.00016944791,-0.0011352125,0.00046574787,0.0010535535,3.7754784e-05,-0.00071100035,0.00025475668,13.374632,13.375595,1000,0.00025042647,3.5186706e-06,-0.00013576836,1.8142558e-05,0.000812677,-7.152628e-05,-0.0010303797,0.00069353683,1.000813,0.9999287,0.99897015,0.00069348176
1,1,0.08945445,0.028646909,0.0063379956,0.026385853,0.01739442369828521,10,0.044863435632826354,0.01739442369828521,0.0,0.020608322492423194,0.005065496679574677,0.00043486059245713025,0.0,0.0010288845855398947,0.002135812869215048,0.00026442567301709907,0.0,0.0006392204274371235,7.865968099096676e-08,3.9329840162416474e-08,0.0,3.932984016241648e-08,0.005065496679574677,0.00043486059245713025,0.0,0.0010288845855398947,20,800,40,40.0,40,0.0,0.9997752,0.018510005,-0.9993724,0.6408114,0.21119527056781442,50,0.8203320601771891,0.21119527056781442,0.0,0.20076585553305518,0.1428103067753228,0.0052798817641953625,0.0,0.014327734023325654,0.04790685938338757,0.004586287817877204,0.0,0.010833202226267996,0.0045343921681317845,0.00013173575263452974,0.0,0.0006889960140138449,0.1428103067753228,0.0052798817641953625,0.0,0.014327734023325654,200,8000,40,40.0,40,0.0,8000,0.006922021508216858,38.23760230652988,5.099043947644532,26.181135915219784,0.004563556052744389,6.943342839367688,0.0025651678442955017,132.79657114949077,2.8858892619609833e-05,0.9049490094184875,-0.9946967363357544,-1.3296604,-3.9592526,-6.824692,0.6706474,-11.055687,9.909391,7.8481236,6.7288704,0.334309,9.919119,7.5029707,5.1044917,0.70462465,9.914849,7.497468,5.1162515,0.6994473,0.6343477,0.6432247,2000,0.13265555,0.029673735,0.0064504948,0.02744072,0.07121416,0.04418311,0.02859665,0.0055430424,1.0738112,1.0451897,1.0290095,0.0057923826
2,2,0.13914824,0.019466687,-0.042491406,0.06482535,0.0027718490945916052,10,0.00996402754170056,0.0027718490945916052,0.0,0.00392732085148364,0.008547894030393577,6.929622736479013e-05,0.0,0.0004981770628151011,0.0003507688035315759,3.507688035315759e-05,0.0,0.00010523064105947277,7.865968076892216e-08,3.932984022902986e-08,0.0,3.932984022902986e-08,0.008547894030393577,6.929622736479013e-05,0.0,0.0004981770628151011,30,1200,40,40.0,40,0.0,0.9999248,0.0045805015,-0.999785,0.66911733,0.16414271531723795,50,0.5240571811427885,0.16414271531723795,0.0,0.12639590539497872,0.11155261958186813,0.004103567882930949,0.0,0.010878773690439712,0.11155261958186813,0.0032203198943814783,0.0,0.01563151739268195,0.006023626251709935,0.00012052754935253596,0.0,0.0008432998153551999,0.11155261958186813,0.004103567882930949,0.0,0.010878773690439712,250,10000,40,40.0,40,0.0,10000,0.007132493890821934,37.72775749210268,5.144906964153051,25.87043662276119,0.004678674973547459,6.688687527552247,0.011876371689140797,171.09172795899212,3.883708268404007e-05,0.8201293349266052,-1.9239304065704346,0.08420181,-3.7024517,-6.589679,1.0109876,-18.860611,17.571032,15.647251,14.361793,0.3779862,18.604359,15.617086,12.67737,0.96534586,18.641855,15.618759,12.760261,0.94785714,0.9414168,0.90703684,3000,0.15820235,0.02093274,-0.055275824,0.06446397,0.17817028,0.14903365,0.12356516,0.0090850955,1.1950288,1.16076,1.1315237,0.010559309
3,3,0.07750466,0.0122664925,-0.043859787,0.030606294,0.0019106687733911666,10,0.00839580489249836,0.0019106687733911666,7.865968032483295e-08,0.00263345171678933,0.0026443226778931628,4.7766719334779164e-05,0.0,0.00023676604404030796,0.002639272852513086,0.00026826172916571966,0.0,0.0007904255129778612,7.867360651836464e-08,5.5064233994706055e-08,0.0,3.604800321603592e-08,0.0026443226778931628,4.7766719334779164e-05,0.0,0.00023676604404030796,40,1600,40,40.0,40,0.0,0.99933755,0.011000139,-0.9997011,0.63197774,0.17767788548038357,50,0.5792698446162134,0.17767788548038357,0.0,0.14152427121671154,0.09303422310238574,0.004441947137009589,0.0,0.01102313186415476,0.08793685211621516,0.006172281864830689,0.0,0.015762939030421405,0.002809650961880905,5.624492872982945e-05,0.0,0.0003933437207162008,0.09303422310238574,0.004441947137009589,0.0,0.01102313186415476,300,12000,40,40.0,40,0.0,12000,0.006935250945389271,37.03731500916183,4.959522622637451,25.32018818706274,0.004662632942199707,6.74346905387938,0.002499138005077839,208.6822752105072,3.812368959188461e-05,0.7420236468315125,-2.9758715629577637,-1.7319698,-3.9736218,-6.427907,0.62442076,-22.703619,22.074505,19.809578,18.843641,0.27696967,21.77089,19.787905,18.186493,0.49892446,21.914648,19.786463,18.254248,0.4910422,0.20668046,0.20291388,4000,0.1641969,0.0131908255,-0.052453417,0.031040633,0.047724046,0.025640061,-0.01001908,0.0057101646,1.0488812,1.0259883,0.99003094,0.005841976
4,4,0.025002927,3.5571724e-05,-0.03661023,0.015485216,0.0005152282705806144,10,0.0024964553022985836,0.0005152282705806144,0.0,0.0007975767530263225,0.000691554406848871,1.288070676451536e-05,0.0,5.6172256064330794e-05,0.0002001555741282246,2.0681160955571266e-05,0.0,5.985770834028708e-05,7.865968054687755e-08,5.5061776227383065e-08,0.0,3.604639392295755e-08,0.000691554406848871,1.288070676451536e-05,0.0,5.6172256064330794e-05,50,2000,40,40.0,40,0.0,0.9980094,-0.00072764844,-0.99770874,0.605599,0.1686527598712618,50,0.5055019539079595,0.1686527598712618,0.0,0.1456772532651836,0.09787502474255505,0.004216318996781544,0.0,0.011001320972288559,0.04581474334781799,0.003340282818255984,0.0,0.008781004852447524,0.0029064677551775553,0.00011275531828495388,0.0,0.0005431983915707402,0.09787502474255505,0.004216318996781544,0.0,0.011001320972288559,350,14000,40,40.0,40,0.0,14000,0.006856957450509071,37.08822491765022,4.944914414547384,25.35419827234,0.0046356674283742905,6.775107013992965,0.0024754879996180534,246.30108227208257,3.7103891372680664e-05,0.6705394983291626,-4.034853458404541,-2.9797268,-4.095395,-7.835579,0.3512441,-24.320179,23.553995,21.640383,20.678022,0.2674399,23.133755,21.631977,20.536741,0.28985998,23.253126,21.631187,20.542477,0.28714836,0.046900578,0.046561293,5000,0.072870255,0.00053068274,-0.068405196,0.015569417,-0.04539014,-0.082229204,-0.108889595,0.003999529,0.9556246,0.9210682,0.8968294,0.003701977
5,5,0.018206187,-0.0029430927,-0.036481638,0.014250768,0.0037353538513339225,10,0.00885644428636545,0.0037353538513339225,0.0,0.0038155283013921186,0.006769438007302453,9.338384628334806e-05,0.0,0.0006052219898971826,0.00045779512617349916,4.577951261734992e-05,0.0,0.00013733853785204974,0.005387620754075062,0.0005523562543186866,0.0,0.0016122603755328627,0.006769438007302453,9.338384628334806e-05,0.0,0.0006052219898971826,60,2400,40,40.0,40,0.0,0.9965012,-0.0021556152,-0.99776226,0.59055835,0.16033246504976184,50,0.4921291695017065,0.16033246504976184,0.0007367093784655943,0.11992751927429633,0.08173993889535769,0.004008311626244046,0.0,0.010340810880708954,0.08173993889535769,0.004198497803862864,0.0,0.012730735831586673,7.865968099096676e-08,5.66349698472024e-08,0.0,3.5318108879750714e-08,0.08173993889535769,0.004008311626244046,0.0,0.010340810880708954,400,16000,40,40.0,40,0.0,16000,0.006857007741928101,37.21405243035406,4.995443467982113,25.490313953720033,0.004528663121163845,6.714392565190792,0.0024837441742420197,284.1064611617476,3.302842378616333e-05,0.6063085794448853,-5.054685592651367,-3.1330457,-4.1019726,-7.4959526,0.31997472,-24.533703,23.703398,22.073997,21.2308,0.26376665,23.267742,22.073093,21.205364,0.24493477,23.22168,22.073036,21.207476,0.2422518,0.029757693,0.03000066,6000,0.027595926,-0.0027375917,-0.065258175,0.01445982,-0.085461885,-0.1123929,-0.1266947,0.0035757963,0.91808814,0.89369875,0.8810026,0.0032067206
6,6,0.018482426,-0.0012724044,-0.02576974,0.0114653995,0.0022795689494978567,10,0.01107244225371451,0.0022795689494978567,4.7195807928446243e-07,0.0035321951982116347,0.008545741901818449,5.6989223737446416e-05,0.0,0.00048155741345817847,0.00015466862509505575,1.5466862509505573e-05,0.0,4.640058752851672e-05,7.865968076892216e-08,7.079371222573627e-08,0.0,2.3597904075245427e-08,0.008545741901818449,5.6989223737446416e-05,0.0,0.00048155741345817847,70,2800,40,40.0,40,0.0,0.99883884,0.009742012,-0.99666494,0.58995044,0.11323971342423672,50,0.4127705208610615,0.11323971342423672,0.0,0.11506860781630877,0.07573762574008458,0.0028309928356059174,0.0,0.008497219494025083,0.04659095470254804,0.0025693906858225367,0.0,0.007775057559464448,0.0016218999822914526,6.160086236203454e-05,0.0,0.0003019826299149571,0.07573762574008458,0.0028309928356059174,0.0,0.008497219494025083,450,18000,40,40.0,40,0.0,18000,0.006914439611136913,36.67150818742812,4.983054291456938,25.229057479649782,0.004672745242714882,6.444855013862252,0.0029143644496798515,321.33837790135294,3.985315561294556e-05,0.5484598278999329,-6.067214012145996,-3.2528052,-4.101228,-7.3052397,0.29969028,-23.792057,23.767962,21.551292,20.686317,0.21529043,22.46507,21.555626,20.897432,0.1840951,22.467299,21.555534,20.906002,0.18074095,0.022470742,0.022361591,7000,0.03125855,-0.0012076081,-0.057664614,0.011707804,-0.09802804,-0.12439096,-0.13788798,0.002981524,0.9066235,0.88303846,0.87119627,0.0026424606
7,7,0.014361362,-0.0034153843,-0.02983815,0.011412825,0.0017460290358465302,10,0.007060489125442659,0.0017460290358465302,0.0,0.0021395365102112873,0.006571220952051204,4.365072589616326e-05,0.0,0.00034178580218187555,0.00023504488140413393,5.362572227058937e-05,0.0,8.663170736974177e-05,7.865968054687755e-08,4.719490858118291e-08,0.0,3.853448158122563e-08,0.006571220952051204,4.365072589616326e-05,0.0,0.00034178580218187555,80,3200,40,40.0,40,0.0,0.9949968,-0.0019894775,-0.9956487,0.5870324,0.16292477868688746,50,0.4659491059911709,0.16292477868688746,0.0,0.11796359360373977,0.10170598971768063,0.004073119467172187,0.0,0.01048095212456651,0.06124679623755802,0.00516928979284776,0.0,0.011617858908453406,0.0026969535915382092,6.875199933971121e-05,0.0,0.0003893962470315164,0.10170598971768063,0.004073119467172187,0.0,0.01048095212456651,500,20000,40,40.0,40,0.0,20000,0.006971812807023525,37.20014971122146,4.995304495096207,25.521935120224953,0.004684818908572197,6.66871518548578,0.0025131171569228172,359.14419337920845,2.5161541998386383e-05,0.4962156414985657,-7.07840633392334,-3.2979236,-4.1012626,-6.812111,0.29263893,-22.50506,21.984583,20.48068,19.862076,0.18425615,21.122908,20.476353,19.957783,0.14413069,21.084719,20.476425,19.964794,0.14225532,0.01864,0.018659532,8000,0.018304294,-0.0034027642,-0.049364086,0.011568862,-0.11230503,-0.12989782,-0.13640629,0.002242083,0.8937716,0.87818736,0.8724881,0.0019739855
8,8,0.010747032,-0.0016003249,-0.026550313,0.010012642,0.002045866984260125,10,0.00856784665013599,0.002045866984260125,0.0,0.0025823280868410878,0.00850811952454289,5.114667460650313e-05,0.0,0.00045527154065263284,0,0.0,0,0.0,7.867430618091475e-08,7.079517487795783e-08,0.0,2.3598392028867756e-08,0.00850811952454289,5.114667460650313e-05,0.0,0.00045527154065263284,90,3600,40,40.0,40,0.0,0.99806696,-0.00049716886,-0.9982184,0.588598,0.18284671459958907,50,1.371279379221607,0.18284671459958907,0.0,0.2055216678732651,0.1652707311580759,0.004571167864989727,0.0,0.012989190195378936,0.06794548284960156,0.005233511158174506,0.0,0.01248259901244399,0.008023199926545654,0.0002750683725787395,0.0,0.0013138560827166748,0.1652707311580759,0.004571167864989727,0.0,0.012989190195378936,550,22000,40,40.0,40,0.0,22000,0.0068962471559643745,37.33807826321572,5.00833320710808,25.404914239421487,0.004590312018990517,6.910703355446458,0.002614082768559456,397.0918812789023,2.6819296181201935e-05,0.4489790201187134,-8.088672637939453,-3.2270713,-4.1010027,-7.881992,0.30162978,-20.96126,20.823393,19.125984,18.642645,0.15084444,19.583294,19.123634,18.753746,0.1070724,19.536827,19.123552,18.756805,0.106198266,0.014731873,0.014746639,9000,0.022558844,-0.0015990594,-0.052441843,0.0102577,-0.108518474,-0.13022763,-0.13515797,0.0025003336,0.8971623,0.8778984,0.8735779,0.0022006244
9,9,0.008985143,-0.0012568994,-0.022737203,0.008486936,0.0028000252877901756,10,0.011763779541216435,0.0028000252877901756,0.0,0.003469696406289246,0.0027573912596587924,7.000063219475439e-05,0.0,0.00018783333238741616,0.00032981221177807996,6.619542513484067e-05,0.0,0.00010613196144294187,7.865968054687755e-08,4.716377446367659e-08,0.0,3.8509166886374945e-08,0.0027573912596587924,7.000063219475439e-05,0.0,0.00018783333238741616,100,4000,40,40.0,40,0.0,0.9972712,-0.009206203,-0.9985212,0.587916,0.1220124523479809,50,0.3984963924483287,0.1220124523479809,0.0,0.11406279140470894,0.08903109664874398,0.003050311308699522,0.0,0.008675949498516983,0.061820801156530214,0.0033486723264571695,0.0,0.011382690255390683,7.865968121301137e-08,4.876198163916712e-08,0.0,3.81748716973228e-08,0.08903109664874398,0.003050311308699522,0.0,0.008675949498516983,600,24000,40,40.0,40,0.0,24000,0.006914170458912849,37.9324339479208,5.080031149089336,25.906074130907655,0.004665626212954521,6.932101641781628,0.002620803192257881,435.6910807834938,2.6426278054714203e-05,0.4062463939189911,-9.103199005126953,-3.1616845,-4.105733,-7.2780924,0.29485822,-19.330282,18.691813,17.666353,17.303698,0.12479105,17.93517,17.665802,17.389769,0.08116995,17.943207,17.665262,17.3916,0.08050637,0.01079697,0.01079367,10000,0.019307459,-0.0012284174,-0.045891996,0.008769413,-0.11265227,-0.12921788,-0.13305338,0.0020397538,0.8934613,0.87878436,0.87541837,0.0017959644
