Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors Max,trainer/Bellman Errors Mean,trainer/Bellman Errors Min,trainer/Bellman Errors Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Preactivation Policy Loss,trainer/Q Predictions Max,trainer/Q Predictions Mean,trainer/Q Predictions Min,trainer/Q Predictions Std,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/QF Loss,trainer/Raw Policy Loss
0,0,6.240564e-05,-1.1084964e-05,-0.00013180859,3.641343e-05,0.3790522875827952,10,1.1645723360363256,0.3790522875827952,0.002047328420154537,0.40721274247072364,0.16182303806130793,0.009476307189569879,0.0,0.028462896792676013,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.16182303806130793,0.009476307189569879,0.0,0.028462896792676013,10,400,40,40.0,40,0.0,1.0,-0.017567747316966413,-1.0,0.5074596620648923,0.9003812209274303,50,18.605815931752293,0.9003812209274303,0.0,2.7859405630891683,1.3589895588514314,0.02250953052318576,0.0,0.10077418973984864,1.3589895588514314,0.02718413158381442,0.0,0.19025792060604094,0.005202439825382044,0.00018783296804317118,0.0,0.0007975682317842808,1.3589895588514314,0.02250953052318576,0.0,0.10077418973984864,50,2000,40,40.0,40,0.0,2000,0.008274480002000928,25.68904110800213,3.5269863560024532,18.550397318998876,0.005389993006247096,0.0009884699975373223,28.915644176995556,3.5970044899950153,1.7586013,0.010303685,2.6041783e-13,0.08700762,0.00047554486,-8.662706e-06,-0.00080357544,4.454373e-05,2.6363883e-05,0.0,0.00053452473,-0.00014168341,-0.001019633,0.00024263264,1.3262738,0.02262382,-0.00038996284,0.09892306,0.010303685,2.6363883e-05
1,1,0.999662,-0.009306548,-0.9997951,0.968326,0.08483848163825736,10,0.13327439305545496,0.08483848163825736,0.0595845517480198,0.024712420429770187,0.02282574787111069,0.002120962040956434,0.0,0.002755457790408107,0.02282574787111069,0.00868835928538092,0.0002524131629966231,0.008319612262002701,0.001802095518356861,0.0002854471311396933,0.0,0.0005949993630500617,0.02282574787111069,0.002120962040956434,0.0,0.002755457790408107,20,800,40,40.0,40,0.0,1.0,-0.00761031940610953,-1.0,0.8381101690217889,1.3784091934979972,50,11.224514992050736,1.3784091934979972,0.0485251683609802,2.411828284061496,0.8299098039289423,0.03446022983744993,0.0,0.08595437302378496,0.8299098039289423,0.10578791936631844,0.0,0.17942981905014196,0.004443459373382197,0.0005075147652674605,0.0,0.0010494582495886,0.8299098039289423,0.03446022983744993,0.0,0.08595437302378496,100,4000,40,40.0,40,0.0,4000,0.009321195000666194,27.37720732200978,3.7724322420035605,20.04987429099856,0.005360285998904146,0.00101481700403383,56.29473083899211,3.5392044910040568,26.847878,0.07672867,1.3922232e-09,0.6492791,0.9999913,-0.009569939,-0.9999957,0.96641785,-1.3309355,0.0,7.2707586,1.2001885,-0.039348472,0.59982187,5.9087353,1.1209296,-0.049794886,0.5638634,0.07672867,-1.3309355
2,2,0.9999967,-7.991493e-06,-0.99999744,0.9997196,0.10038093796243278,10,0.16600806348131725,0.10038093796243278,0.05121392618682119,0.04077925833544084,0.023402408918955064,0.0025095234490608194,0.0,0.0032464714695294838,0.023402408918955064,0.008982094779705707,0.0012579575895579342,0.007940240564958317,0.001452497890268356,0.000363870222520446,0.0,0.0005515296543454513,0.023402408918955064,0.0025095234490608194,0.0,0.0032464714695294838,30,1200,40,40.0,40,0.0,1.0,-0.007859563492688097,-1.0,0.8428639938266222,1.2778286289916738,50,12.415205272121687,1.2778286289916738,0.01998679974942119,2.139079100361067,0.8503438955336464,0.031945715724791844,0.0,0.08021375576616357,0.8503438955336464,0.09977060020090367,0.0,0.16285966664268237,0.004185374007483755,0.0002808341094573219,0.0,0.0008158549204377476,0.8503438955336464,0.031945715724791844,0.0,0.08021375576616357,150,6000,40,40.0,40,0.0,6000,0.006110163994890172,28.192710354000155,4.93224279700371,19.511531067997566,0.006823836003604811,0.0010523739983909763,84.48957167899789,3.7349501150019933,46.081814,0.06562464,9.829506e-10,1.0558982,1.0,-6.310787e-05,-1.0,0.99896675,-1.3781093,0.0,6.413126,1.3300844,-0.32815504,0.6279182,7.943935,1.3242869,-0.8284377,0.68804675,0.06562463,-1.3781093
3,3,0.9999496,0.072271675,-0.9999798,0.9162233,0.06843413387388968,10,0.08517507413519976,0.06843413387388968,0.05324506584808919,0.011649553092503808,0.00940756572440793,0.001710853346847242,0.0,0.0013106166049010918,0.00940756572440793,0.004875230549052634,0.0018240964094873302,0.0028372268845740646,0.0,0.0,0.0,0.0,0.00940756572440793,0.001710853346847242,0.0,0.0013106166049010918,40,1600,40,40.0,40,0.0,1.0,0.043551093479760605,-1.0,0.7904625239675971,1.520558684346682,50,14.364912089855943,1.520558684346682,0.0295098629175381,2.6024910637711143,1.4524859296969017,0.03801396710866704,0.0,0.10424010971890857,1.4524859296969017,0.11081583618008,0.0,0.24760325372467168,0.006327779600317829,0.00030410571117786664,0.0,0.000998252059327135,1.4524859296969017,0.03801396710866704,0.0,0.10424010971890857,200,8000,40,40.0,40,0.0,8000,0.005952112995146308,28.221405015996424,4.821385910996469,19.672279605001677,0.005348200997104868,0.00100349000422284,112.71325332199922,3.715435696001805,99.41698,0.10550644,4.3772985e-11,1.602858,1.0,0.0769119,-1.0,0.8931055,-2.16253,0.0,39.137188,2.0341244,-0.6147087,1.8964559,49.107994,2.04282,-0.7777098,1.9526994,0.105506435,-2.16253
4,4,0.9999998,0.0141794905,-1.0,0.985381,0.1101038386736553,10,0.2454473264687944,0.1101038386736553,0.058512639947113865,0.0586750595073145,0.03133177275754173,0.0027525959668413826,0.0,0.004437374787564588,0.02373411795693947,0.009818074694640067,0.001861688197461131,0.0086143798081124,0.0013095769366797683,0.00021045740018785786,0.0,0.0004363586728621268,0.03133177275754173,0.0027525959668413826,0.0,0.004437374787564588,50,2000,40,40.0,40,0.0,1.0,0.007545176887558219,-1.0,0.8474939168096283,1.9336637017651186,50,13.281479223909438,1.9336637017651186,0.03016087552547564,3.2080575564611222,1.1276860025906597,0.04834159254412797,0.0,0.12138562764563912,1.1276860025906597,0.13898822771455768,0.0,0.26857578004382127,0.002128378287520105,0.00022618868713280004,0.0,0.0005333641807203587,1.1276860025906597,0.04834159254412797,0.0,0.12138562764563912,250,10000,40,40.0,40,0.0,10000,0.008190774999093264,28.842373601000872,4.076244346004387,20.939581480000925,0.00533627400000114,0.0009842279978329316,141.55747066999174,3.8120364979986334,467.37125,0.48694065,9.094947e-11,10.984098,1.0,0.027138507,-1.0,0.97690034,-7.980673,0.0,84.40619,7.344902,4.586949,2.4976516,73.95663,7.246521,3.9765885,2.6333404,0.48694065,-7.980673
5,5,0.99999964,0.19613773,-0.99999994,0.86275864,0.09933699494262804,10,0.19577203369354002,0.09933699494262804,0.06078852344582808,0.03843510961663232,0.02830342733873792,0.0024834248735657012,0.0,0.0036067067058310792,0.02830342733873792,0.012488918338391098,0.0025500654665018274,0.007997623722307565,0.001794654161972442,0.0002725054648058389,0.0,0.0005782591410521335,0.02830342733873792,0.0024834248735657012,0.0,0.0036067067058310792,60,2400,40,40.0,40,0.0,1.0,0.1526944661280098,-1.0,0.7741509142865957,1.888554689005759,50,11.366481353885806,1.888554689005759,0.03912084601983601,2.6480377943640394,1.187676585035205,0.04721386722514398,0.0,0.10956605357464452,1.187676585035205,0.14605157927774187,0.0,0.24829083912500624,0.00556534074199555,0.00034314212814109626,0.0,0.0009419303200539465,1.187676585035205,0.04721386722514398,0.0,0.10956605357464452,300,12000,40,40.0,40,0.0,12000,0.009341473996755667,29.142464999000367,3.7176376060015173,21.64728148299764,0.004509243000939023,0.010328121999918949,170.70188913299353,3.753367071003595,1031.5985,0.7989073,6.8780537e-10,23.619873,1.0,0.1889152,-1.0,0.86142045,-8.256884,0.0,129.79474,7.7532244,3.556262,5.303009,135.49854,7.7915707,1.4550798,5.531745,0.7989073,-8.256884
6,6,0.84457666,0.13059184,-0.9999989,0.7808209,0.03897164385929219,10,0.05739789279948582,0.03897164385929219,0.02352853912735209,0.010386507529134907,0.008555093988765528,0.0009742910964823049,0.0,0.0010529109565744425,0.008555093988765528,0.002894064561762488,0.0008151778956226874,0.0026679552259756076,0.0,0.0,0.0,0.0,0.008555093988765528,0.0009742910964823049,0.0,0.0010529109565744425,70,2800,40,40.0,40,0.0,1.0,0.11427199602159645,-1.0,0.7488197529514719,1.4037723049977446,50,12.993153626506583,1.4037723049977446,0.003095612358877453,2.683407533141436,1.3702193442718535,0.035094307624943616,0.0,0.10761292604275333,1.3702193442718535,0.11516904740616667,0.0,0.2420750971594682,0.0031298190046114005,0.00010432210162079958,0.0,0.0005072157696261178,1.3702193442718535,0.035094307624943616,0.0,0.10761292604275333,350,14000,40,40.0,40,0.0,14000,0.006165550003061071,26.43107630200393,3.825015563001216,18.917814893997274,0.005490062998433132,0.0009633250010665506,197.1349625159928,3.6756269070028793,7920.101,4.2508664,4.1456815e-08,134.79874,0.99999356,0.12454792,-1.0,0.7757294,-12.080433,0.0,258.8123,11.161431,-4.4388223,10.940167,301.08615,11.216754,-0.58909476,11.694229,4.2508664,-12.080433
7,7,0.9974789,0.21421212,-0.9999999,0.6934768,0.04055128149723623,10,0.07807610619218397,0.04055128149723623,0.023546402558280555,0.015274142432872596,0.009817005847658322,0.001013782037430906,0.0,0.0010641061140252055,0.007834679065157113,0.002553345346772029,0.0005393536940505594,0.0021254005767176805,0.0013875360273529758,0.0002693749412582713,0.0,0.0005390566802458566,0.009817005847658322,0.001013782037430906,0.0,0.0010641061140252055,80,3200,40,40.0,40,0.0,1.0,0.17824913820575772,-1.0,0.7057113193136065,1.1944824587321856,50,12.930841821127936,1.1944824587321856,0.029435157025788028,2.5015348021554,0.9081531597957687,0.029862061468304644,0.0,0.0840259209622204,0.9081531597957687,0.06689892688145452,0.0,0.1746396804327364,0.0030873163806852677,0.0002184583644973781,0.0,0.0006013370641845315,0.9081531597957687,0.029862061468304644,0.0,0.0840259209622204,400,16000,40,40.0,40,0.0,16000,0.006071536998206284,27.76168417900044,5.113700512003561,19.04888188300538,0.005464797999593429,0.0009906869963742793,224.90166157198837,3.5865747619973263,131717.67,68.50636,2.8521754e-07,2470.0676,0.9999967,0.20699428,-1.0,0.690391,-30.244211,0.0,801.9057,27.358587,-4.3380604,24.098867,762.1739,27.797169,-9.245613,26.383148,68.50638,-30.244211
8,8,0.9981434,0.17350495,-0.99999994,0.6187215,0.02429243646150603,10,0.043024721500325436,0.02429243646150603,0.01703540782265467,0.007426091666807261,0.0053720488587065685,0.0006073109115376507,0.0,0.0005857682512076991,0.0053720488587065685,0.0013302855652039813,0.00047132127116422673,0.0014082058511447047,0.0011719320660044108,0.00011719320660044107,0.0,0.00035157961980132325,0.0053720488587065685,0.0006073109115376507,0.0,0.0005857682512076991,90,3600,40,40.0,40,0.0,1.0,0.1628310968315924,-1.0,0.6648927152974152,1.6974671336485831,50,13.347117919657592,1.6974671336485831,0.011818201320975108,2.865494861138826,0.9097171401967877,0.04243667834121459,0.0,0.11028319624681156,0.9097171401967877,0.11864275017634275,0.0,0.23289286634955558,0.0015944249911354902,6.909684972399522e-05,0.0,0.00027445548752415397,0.9097171401967877,0.04243667834121459,0.0,0.11028319624681156,450,18000,40,40.0,40,0.0,18000,0.006004677001328673,27.502535184998123,3.872014970998862,19.959188551001716,0.007400283997412771,0.0011133279986097477,252.40877799797454,3.656813374000194,553602.94,300.56512,2.8521754e-09,10336.812,1.0,0.16714984,-1.0,0.6309285,-53.149624,0.0,1287.5883,49.101295,3.51096,48.92546,1548.945,49.31225,12.168626,57.268093,300.56516,-53.149624
9,9,0.99987614,0.17354108,-0.99999994,0.6299636,0.024449680508298433,10,0.04371662143200883,0.024449680508298433,0.01037900346044296,0.011022259758231389,0.005703412181672585,0.0006112420127074609,0.0,0.0006666891284787105,0.0018779261845360828,0.0009385782380260998,0.0003216397151521999,0.0005045247465000865,0.0013022116722005705,0.00013022116722005705,0.0,0.00039066350166017116,0.005703412181672585,0.0006112420127074609,0.0,0.0006666891284787105,100,4000,40,40.0,40,0.0,1.0,0.15936837807866752,-1.0,0.6751952480676062,0.6720802773798786,50,7.353303828731201,0.6720802773798786,0.019586176108348452,1.202086397154575,0.473255008567663,0.01680200693449697,0.0,0.04732807891218102,0.20222722462485665,0.022145853614698605,0.0,0.05462747344441285,0.0022965035578303983,7.641676132113417e-05,0.0,0.0003555074651216453,0.473255008567663,0.01680200693449697,0.0,0.04732807891218102,500,20000,40,40.0,40,0.0,20000,0.006054673001926858,27.20852766900498,3.7828189290012233,19.473144454001158,0.0052965540016884916,0.0009691119994386099,279.62011454697495,3.9402439469995443,840948.3,283.28943,8.650255e-06,13146.434,1.0,0.17545538,-1.0,0.6397438,-86.65352,0.0,1962.4128,82.02708,8.220916,68.2316,2415.4902,81.33002,18.106726,73.22217,283.28943,-86.65352
