Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Min,trainer/Bellman Errors 2 Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss
0,0,0.004853142,-0.00017851335,-0.004420392,0.0018231324,0.49152895338972635,5,1.3776261118618116,0.49152895338972635,0.009345198583175838,0.5169517020741562,0.06888130559309058,0.02457644766948632,6.67152310500855e-05,0.02584838303314185,0.06888130559309058,0.024507878247348222,0.000124412818468308,0.025911826815166347,0.06888130559309058,0.024609150641897472,0.000630774791214564,0.025817146423026332,0.06888130559309058,0.02457644766948632,6.67152310500855e-05,0.02584838303314185,5,100,20,20.0,20,0.0,0.34381421297404047,-0.001213537106270565,-0.32983413224165664,0.09937893046228105,15.686829226428918,25,190.2530349609586,15.686829226428918,0.005207376664587405,46.9507990258374,10.0,0.7843414613214459,8.346166847100564e-06,2.5456405489532297,10.0,0.8820153995038413,2.2983315383548335e-05,2.716903165854532,0.25303496095857503,0.023720459757361385,0.00025656008287390394,0.04995072685447118,10.0,0.7843414613214459,8.346166847100564e-06,2.5456405489532297,525,10500,20,20.0,20,0.0,10500,0.002138111000022036,153.71858674899977,142.09085556899936,7.619803755999783,0.0016762990007919143,0.004711603000032483,157.67376282500118,3.9994014109997806,99.99659,2.6239874,4.064346e-14,15.539136,99.99451,2.6238422,3.443475e-14,15.538391,0.0049205213,-4.2363652e-05,-0.0059907683,0.0010716316,-0.00021156968,9.999585,0.30584788,-0.0073296023,1.5907183,0.0008376399,-0.00060468377,-0.0039969264,0.0007423065,0.0031411767,-6.673382e-05,-0.001047233,0.0007706901,2.6239877,2.6238422
1,1,1.0,-0.31936777,-1.0,0.91813886,0.03984815382367947,5,0.11268129347216482,0.03984815382367947,0.0020983694343171635,0.042405807165718595,0.07467891358116276,0.001992407691183973,5.0875874916969435e-16,0.008935918139382404,1.4966618360002612e-09,2.9938262305242363e-10,5.0875874916969435e-16,5.986396105834377e-10,0.044708672106013835,0.010812941224372413,0.0001596342597898012,0.017256725504625512,0.07467891358116276,0.001992407691183973,5.0875874916969435e-16,0.008935918139382404,10,200,20,20.0,20,0.0,1.0,-0.3102368802441264,-1.0,0.8940797055085631,0.10307479028614322,25,1.8014283040820744,0.10307479028614322,0.0032077124998446,0.34847823621036506,0.32725869968875304,0.005153739514307162,2.436700638781272e-16,0.024709300311407906,0.2902301662834674,0.011609206651435468,2.436700638781272e-16,0.056873265228589015,0.0674505079494593,0.009155766787797903,0.00010824238487995413,0.015383941252854317,0.32725869968875304,0.005153739514307162,2.436700638781272e-16,0.024709300311407906,550,11000,20,20.0,20,0.0,11000,0.0015898949995971634,10.300869653999143,0.9821500609996292,5.120339133000016,0.0019334990001880215,0.011681920999762951,167.97623221200138,4.18317514499995,2868.1218,33.77873,2.2848553e-08,197.03989,2244.6372,14.447958,7.6488504e-08,89.71282,1.0,-0.33214554,-1.0,0.94097316,-12.465844,37.013294,5.594056,1.9267237,3.4855478,65.365395,6.680578,3.039297,7.5028167,59.18815,6.2987156,2.9879115,5.650049,33.77873,14.447958
2,2,1.0,-0.16664551,-1.0,0.977973,0.058103551473371026,5,0.14106750414476388,0.058103551473371026,0.004363540674562046,0.05783563884454837,0.06759648751344921,0.0029051775736685507,3.825782284534271e-06,0.009646104433232014,0.00041243442952463894,0.0001652125394377353,9.659280302942204e-06,0.0001524813739868136,0.0356489140091991,0.010399681343551738,2.4486624588582364e-05,0.013575841047012,0.06759648751344921,0.0029051775736685507,3.825782284534271e-06,0.009646104433232014,15,300,20,20.0,20,0.0,1.0,-0.16028815364844176,-1.0,0.9438167880745643,0.03944781402642937,25,0.13092508097365152,0.03944781402642937,0.00399514622841333,0.030481091510459718,0.08580126675104296,0.0019723907013214684,2.161638040539874e-06,0.00593184604289273,0.026559988484086954,0.0026772920844235935,2.402554094324285e-05,0.005913975070885037,0.03308389818712012,0.004863878666375222,1.7716503993507923e-05,0.007170323418975564,0.08580126675104296,0.0019723907013214684,2.161638040539874e-06,0.00593184604289273,575,11500,20,20.0,20,0.0,11500,0.0015345530000558938,9.296714813000108,0.8309467809995112,4.240192148999995,0.0022084729998823605,0.0024550280004405067,177.27611457400235,4.219377829000223,493.12454,3.8140612,4.39941e-07,17.675772,501.2693,1.9011505,1.6575541e-10,10.477684,1.0,-0.16291286,-1.0,0.9779481,-13.106709,29.79675,6.928776,3.5726206,4.174766,34.764187,7.250405,3.9112906,4.657646,34.946823,7.1153226,3.910118,4.3460054,3.8140612,1.9011507
3,3,1.0,0.32838374,-1.0,0.9389766,0.04972265721081544,5,0.13469891356556243,0.04972265721081544,0.010543868959050318,0.04587657917133615,0.09041933719641725,0.002486132860540772,2.2052874890583366e-06,0.009876028588450216,0.003925478778954237,0.001691410710618274,0.00011642896547490551,0.0015200628253429188,0.005978120034320676,0.002290265368178142,1.3802017477625757e-05,0.0027173698029908386,0.09041933719641725,0.002486132860540772,2.2052874890583366e-06,0.009876028588450216,20,400,20,20.0,20,0.0,1.0,0.3167075335644132,-1.0,0.9023945880380201,0.02911514354806694,25,0.06190192082116138,0.02911514354806694,0.007326241348585384,0.013485366227836118,0.04293842647937798,0.001455757177403347,5.762621933679326e-08,0.004175901799376398,0.012629019170604834,0.0019578201105950005,5.762621933679326e-08,0.0033076960927653862,0.041014907511562865,0.007352715881740623,4.995764779853813e-05,0.01063971784232573,0.04293842647937798,0.001455757177403347,5.762621933679326e-08,0.004175901799376398,600,12000,20,20.0,20,0.0,12000,0.0018765020004138933,9.01572133800073,0.712987140000223,4.023493003000112,0.002207821999945736,0.002494303999810654,186.293992703002,4.272662567000225,5518.9395,15.261697,1.2383771e-07,120.653496,3326.6604,11.401222,2.4592737e-09,77.25157,1.0,0.33058268,-1.0,0.94054294,-29.96316,56.34429,17.34045,8.274298,9.197943,100.010025,17.679337,9.365587,9.038885,83.39767,17.55759,9.377946,8.867496,15.261698,11.401222
4,4,1.0,0.330257,-1.0,0.9405787,0.027152704165792962,5,0.0379214707924775,0.027152704165792962,0.013846487261806817,0.00849264157309976,0.02001562129076531,0.001357635208289648,1.4762430117212987e-06,0.003416487054978577,0.02001562129076531,0.0071343311194162415,4.930817921074001e-05,0.008358706885117993,0.002789948960005039,0.0010005145814668914,2.1152808094296438e-05,0.0010915278945827554,0.02001562129076531,0.001357635208289648,1.4762430117212987e-06,0.003416487054978577,25,500,20,20.0,20,0.0,1.0,0.3174762135214749,-1.0,0.9064077584185373,0.03896651157494244,25,0.14289992867276866,0.03896651157494244,0.011846676582859216,0.02844567425413634,0.13024626527323177,0.0019483255787471226,6.515245968655567e-08,0.007806995730997488,0.13024626527323177,0.010858456984125138,6.515245968655567e-08,0.026781628237736516,0.04897150091951093,0.0069063317815260825,1.5163952111247985e-05,0.012119012288795982,0.13024626527323177,0.0019483255787471226,6.515245968655567e-08,0.007806995730997488,625,12500,20,20.0,20,0.0,12500,0.00155085699952906,9.332311889997982,0.9231584409999414,4.2145930679998855,0.0022056469997551176,0.00248312999974587,195.6285122929994,4.188320746999125,456.07404,5.913599,4.811227e-10,17.016151,450.25146,5.7428865,3.0070169e-07,16.259483,1.0,0.33106354,-1.0,0.94110674,-19.13057,78.74731,19.786434,8.711891,10.403963,73.743904,19.88633,9.384662,10.104955,75.20016,19.8751,9.428162,10.092606,5.913599,5.7428865
5,5,1.0,0.32992217,-1.0,0.94038194,0.04775405294125694,5,0.091096441642763,0.04775405294125694,0.015817174046582137,0.026612491202633037,0.07178220525635312,0.0023877026470628467,2.3174287859167486e-06,0.00872858169178065,0.07178220525635312,0.018418667598417225,2.5197702110425715e-06,0.02717517373108254,0.04687491426630426,0.0158469958522233,2.9854035072893692e-05,0.01636096132195614,0.07178220525635312,0.0023877026470628467,2.3174287859167486e-06,0.00872858169178065,30,600,20,20.0,20,0.0,1.0,0.3176704254292205,-1.0,0.9043249175749406,0.02888175220175161,25,0.13806401104774216,0.02888175220175161,0.011469278122081749,0.024675495391048526,0.08149951574038636,0.0014440876100875802,5.379597989990538e-07,0.005265003477487953,0.008524297003652325,0.0012973074457057906,5.379597989990538e-07,0.0020419052018552644,0.04391995411761172,0.004933711085636845,2.0598865016122257e-05,0.009510463416901675,0.08149951574038636,0.0014440876100875802,5.379597989990538e-07,0.005265003477487953,650,13000,20,20.0,20,0.0,13000,0.0021516890001294087,10.06844636599999,0.8528087439999581,4.914407932999893,0.002194855000198004,0.002466347999870777,205.69911906400012,4.29441679699994,503.9222,3.526491,1.0608346e-08,18.878492,474.55762,3.3883815,8.740244e-08,18.269478,1.0,0.33056882,-1.0,0.94079435,-15.199539,70.60178,15.64703,6.8851123,8.237631,71.56649,15.670431,8.526994,8.09431,71.76793,15.677391,9.003245,8.084124,3.5264907,3.3883815
6,6,1.0,0.33192444,-1.0,0.94179565,0.04269974190623757,5,0.06280956209897663,0.04269974190623757,0.029318873227434632,0.01181002545211295,0.04130172127841738,0.0021349870953118787,3.7640013461939836e-06,0.0057106398978595315,0.04130172127841738,0.008312098902730531,3.7640013461939836e-06,0.016494949336834198,0.009433349366205029,0.001983661712670424,1.9210525347584266e-05,0.0037254336530892877,0.04130172127841738,0.0021349870953118787,3.7640013461939836e-06,0.0057106398978595315,35,700,20,20.0,20,0.0,1.0,0.31850662101380217,-1.0,0.9065459108088726,0.027109480191341392,25,0.11740440274098937,0.027109480191341392,0.010590205632508643,0.021321157209089767,0.054722760369290004,0.00135547400956707,8.38036168787119e-07,0.004725716638121568,0.049760015763355245,0.006273233775645615,8.38036168787119e-07,0.013753821386889381,0.020920048470852978,0.0028712083488588998,1.810639043605759e-05,0.004546573447958771,0.054722760369290004,0.00135547400956707,8.38036168787119e-07,0.004725716638121568,675,13500,20,20.0,20,0.0,13500,0.0015498210004807333,8.82043702500141,0.8270237879996785,3.908352563000335,0.0022644150003543473,0.002472772000146506,214.52164921000167,4.078773666000416,485.65982,2.97515,2.914112e-08,19.599764,421.36887,2.91193,1.4479247e-07,19.009796,1.0,0.33167621,-1.0,0.9415623,-14.146624,72.56536,14.301507,6.8342166,8.144312,69.69748,14.255335,7.735016,7.919623,71.27432,14.254889,8.474511,7.949282,2.9751503,2.9119303
7,7,1.0,0.3326324,-1.0,0.94228524,0.07859830944572176,5,0.3266860947871726,0.07859830944572176,0.009558128576279969,0.12423429654560882,0.17009438710930022,0.003929915472286089,1.5731039195695851e-06,0.021584315362478866,0.13668875775446876,0.028959992672582025,0.0007177007680739814,0.05387622443302648,0.017869296029242185,0.003781122139942407,0.00018927221895598218,0.00704451016254538,0.17009438710930022,0.003929915472286089,1.5731039195695851e-06,0.021584315362478866,40,800,20,20.0,20,0.0,1.0,0.31980776795761484,-1.0,0.908269100560247,0.028952758818529226,25,0.07170255642462456,0.028952758818529226,0.010941267054401247,0.015531110960063403,0.062435383894900276,0.0014476379409264612,9.380167948948409e-07,0.004393467458032844,0.01027353215518262,0.0010064212823380756,2.854496295827573e-06,0.0022540540001652867,0.022405610704119335,0.004735345783915961,1.76429328263997e-05,0.005937323533241099,0.062435383894900276,0.0014476379409264612,9.380167948948409e-07,0.004393467458032844,700,14000,20,20.0,20,0.0,14000,0.0021770220000689733,9.506008179002492,0.7668093600004795,4.661264023000513,0.002191843000218796,0.0025053980007214705,224.03120827100247,4.071060533000491,544.3846,3.0893698,1.9921572e-08,21.500662,550.16235,2.985159,6.8839654e-09,20.849506,1.0,0.332334,-1.0,0.9420473,-13.527431,72.04106,13.638662,6.560859,8.040433,69.91043,13.554672,7.2968607,7.7278185,70.928246,13.55024,7.70196,7.7468185,3.0893698,2.985159
8,8,1.0,0.3328679,-1.0,0.94247454,0.10306534953249036,5,0.2671061582150519,0.10306534953249036,0.026000851808355357,0.0916466115855881,0.13327745806733488,0.005153267476624518,1.0524912650179392e-06,0.019961701217937142,0.12165506328930441,0.02445317585259984,4.000700619134512e-06,0.048601093202748843,0.02116371574205737,0.0051428240427047675,8.640744154610162e-05,0.008043248105011369,0.13327745806733488,0.005153267476624518,1.0524912650179392e-06,0.019961701217937142,45,900,20,20.0,20,0.0,1.0,0.31916336455619165,-1.0,0.9069954690734203,0.02575732084299209,25,0.12286652888071758,0.02575732084299209,0.007669104608941144,0.025100693991095446,0.10776349509903381,0.0012878660421496045,4.204949120079118e-07,0.005604693883361789,0.10776349509903381,0.005414323132608613,1.2205865890875061e-05,0.020954575467954355,0.03392704351774647,0.0026050352753626675,3.066034204060478e-05,0.006606513145909842,0.10776349509903381,0.0012878660421496045,4.204949120079118e-07,0.005604693883361789,725,14500,20,20.0,20,0.0,14500,0.002162214999771095,9.89952598400032,0.7756553620001796,3.7756554960005815,0.0031737799999973504,0.0033933969998543034,233.93292631600252,5.339485733999936,661.46234,3.4748263,5.392394e-09,21.824917,665.03204,3.4318438,1.7826096e-10,21.671486,1.0,0.33243093,-1.0,0.9421306,-13.878961,70.06403,13.693764,6.1227527,8.694931,68.001854,13.790023,7.1210885,8.500495,68.09157,13.787944,7.5890946,8.491103,3.4748263,3.4318438
9,9,1.0,0.33201256,-1.0,0.9418993,0.04132497060208927,5,0.1045554521042845,0.04132497060208927,0.014217564085862064,0.03255963455912745,0.08855855902900601,0.0020662485301044635,3.362542582611193e-06,0.009060966062031238,0.01793651830396282,0.005357720205228353,2.8114230240369903e-05,0.007080837817524377,0.009526524713157467,0.004422796467209523,0.00011526304439123363,0.0032537771582349345,0.08855855902900601,0.0020662485301044635,3.362542582611193e-06,0.009060966062031238,50,1000,20,20.0,20,0.0,1.0,0.3191851718046793,-1.0,0.9059202634323467,0.02529547355761481,25,0.07508869416188509,0.02529547355761481,0.008616496278785121,0.017404051466968867,0.03018702252502878,0.0012647736778807405,1.5726486480942913e-08,0.003342362270956019,0.018954892771742674,0.0020430605708827575,1.5726486480942913e-08,0.004548856935525086,0.026412127564514918,0.004700185825665685,1.2066005780540447e-05,0.007997964565265973,0.03018702252502878,0.0012647736778807405,1.5726486480942913e-08,0.003342362270956019,750,15000,20,20.0,20,0.0,15000,0.0015415069992741337,10.81596771799832,1.1762802120001652,5.4554763279993495,0.0018057080005746684,0.011459441999249975,244.7513888600006,4.169404520999706,539.3814,3.572248,1.4901161e-08,18.370176,540.98145,3.4840927,2.7512215e-09,17.944582,1.0,0.33016667,-1.0,0.94068104,-14.246094,68.79162,14.035305,7.4061213,9.285256,67.066925,13.980684,7.3334517,9.114472,67.20104,13.976269,7.295958,9.106294,3.572248,3.4840927
