Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Min,trainer/Bellman Errors 2 Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss
0,0,0.0048602535,-0.00025341284,-0.011148011,0.0015643495,0.2484389274826822,5,1.0450397143321768,0.2484389274826822,0.009246029551415395,0.4009901028819726,0.07185493605048829,0.012421946374134112,5.726534702611086e-05,0.021297389071452528,0.026490268290753204,0.006671125146484694,0.0003005134799516201,0.010077238637107305,0.024795331758405866,0.007032985074807062,0.0008933148128576718,0.009120142822603169,0.07185493605048829,0.012421946374134112,5.726534702611086e-05,0.021297389071452528,5,100,20,20.0,20,0.0,0.32873980064691066,-0.0025032809794674894,-0.41493997563041385,0.09910784588614428,2.8042376590748774,25,47.007602345842095,2.8042376590748774,0.008287876511806035,9.853088420451176,4.258323159702044,0.1402118829537439,1.671845331863778e-05,0.6253193022266825,3.170494736173657,0.23449261145281508,4.109252167798373e-05,0.7901250653075511,0.06556157589996316,0.013943815618786062,0.0006342974803308782,0.01744585147337709,4.258323159702044,0.1402118829537439,1.671845331863778e-05,0.6253193022266825,525,10500,20,20.0,20,0.0,10500,0.0015145890001804219,137.51363893600046,127.30143484000018,6.251601218999895,0.0016875960000106716,0.004943891000039002,140.71175874800065,3.952456801000153,100.004616,1.7961792,5.293956e-19,12.659036,100.00849,1.796004,8.424989e-12,12.658117,0.00604427,-0.00043011017,-0.012023095,0.001565355,-0.007975903,9.999823,0.22510336,-0.0030140446,1.3211529,0.0023007807,0.00025330516,-0.0033722979,0.00085928495,0.0033945357,0.0012106061,-0.0010617174,0.0005410852,1.7961793,1.796004
1,1,1.0,0.5098533,-1.0,0.84658337,0.05074971763165189,5,0.07923493435662352,0.05074971763165189,0.011130775347230549,0.027804582646387674,0.03357060209332036,0.0025374858815825946,4.511961475278033e-10,0.005642470601105641,0.00048460665867687406,9.700979343281391e-05,1.4341785903627667e-09,0.00019379850570675635,0.0036350501749999927,0.0009867725122165664,5.109239149961061e-05,0.001337686243662864,0.03357060209332036,0.0025374858815825946,4.511961475278033e-10,0.005642470601105641,10,200,20,20.0,20,0.0,1.0,0.48775389875695674,-1.0,0.8165755886231961,0.036967907163846465,25,0.2057052690797582,0.036967907163846465,0.005453066630345303,0.04092436066497298,0.08265637305672592,0.001848395358192323,9.17308326428786e-14,0.006839750181349798,9.898880099828262e-07,4.0820408834777276e-08,9.17308326428786e-14,1.9374351347182363e-07,0.03875546132227698,0.007460857154162223,6.634361688310513e-05,0.010250788733353096,0.08265637305672592,0.001848395358192323,9.17308326428786e-14,0.006839750181349798,550,11000,20,20.0,20,0.0,11000,0.0015174279997154372,8.829646485000012,0.7396894310004427,4.36630741099998,0.0016799089999040007,0.0019456809995972435,149.54306055400048,3.718506625000373,1345.3376,11.299817,1.9402115e-09,70.09738,1557.5607,13.646347,8.428351e-09,88.287094,1.0,0.5055652,-1.0,0.8560975,-7.946471,36.40999,3.3432658,-0.04130268,5.978645,37.052433,3.8417075,-0.20739159,6.317163,40.431988,3.8915865,-0.09465966,6.5304303,11.299817,13.646347
2,2,1.0,0.0018058928,-1.0,0.9994831,0.02520958052362522,5,0.04535609675768263,0.02520958052362522,0.0042136000685555315,0.013367829825531332,0.025521150548016357,0.0012604790261812613,7.490377618240749e-10,0.004726603063836934,5.0617426927361134e-09,2.6832984584813193e-09,7.490377618240749e-10,1.4206842787330775e-09,0.02458495860087298,0.016089554720175245,0.0025697399281406565,0.007371147354597614,0.025521150548016357,0.0012604790261812613,7.490377618240749e-10,0.004726603063836934,15,300,20,20.0,20,0.0,1.0,0.022829587609390117,-1.0,0.9612836221065194,0.1807672960414754,25,2.1899655449028037,0.1807672960414754,0.0007168678742194258,0.48760285607868215,0.14920873004018204,0.009038364802073769,1.1100664760165991e-10,0.0250624058774962,0.11267672027430355,0.008804559408034578,1.1100664760165991e-10,0.025163573677194913,0.05245924073472323,0.010419705305852019,4.904222324668272e-05,0.013291594625000791,0.14920873004018204,0.009038364802073769,1.1100664760165991e-10,0.0250624058774962,575,11500,20,20.0,20,0.0,11500,0.001500592000411416,6.873671649000244,0.5947815610006728,2.6699020249998284,0.0016688369996700203,0.001947062999533955,156.41843248500027,3.603871571000127,8907.532,41.841614,1.7071721e-07,316.575,4275.6436,28.39395,2.5364898e-08,154.58049,1.0,0.006335245,-1.0,0.9974037,-15.170144,67.62188,8.099148,-2.3002584,13.127547,125.905846,8.464323,-3.0352347,14.419345,91.735466,8.323728,-2.7575347,13.58596,41.841614,28.393951
3,3,1.0,-0.33657882,-1.0,0.9399286,0.1652288868988346,5,0.6915067889715465,0.1652288868988346,0.016415852587122918,0.2633187149820498,0.0627231890409124,0.00826144434494173,4.073004478583832e-14,0.014325576159128038,0.03423427983256188,0.006846855968047176,4.073004478583832e-14,0.013693711932257352,0.03282919640909387,0.012328983020539542,0.0026561825928272135,0.010947167388105467,0.0627231890409124,0.00826144434494173,4.073004478583832e-14,0.014325576159128038,20,400,20,20.0,20,0.0,1.0,-0.32352296052396823,-1.0,0.9044900747596253,0.03725159551472805,25,0.3294843989166723,0.03725159551472805,0.00438006600585143,0.06227430838636709,0.03862434929690479,0.0018625797757364025,1.0890064239518567e-17,0.005136393076011765,0.015662830749052024,0.0006489461006209085,1.0890064239518567e-17,0.003065638207725556,0.03862434929690479,0.006973477120313767,0.00016659555162572937,0.009679955532813334,0.03862434929690479,0.0018625797757364025,1.0890064239518567e-17,0.005136393076011765,600,12000,20,20.0,20,0.0,12000,0.0014706089996252558,8.439842819998375,0.7394076179998592,4.105833489999895,0.0016652419999445556,0.0019185359997209162,164.8598656489994,3.58954732499933,733.8751,4.8040304,4.488413e-09,29.206242,9740.395,7.0208864,3.0208923e-08,158.11307,1.0,-0.3334153,-1.0,0.94274175,-4.4406147,39.805603,1.3223217,-2.1082652,6.0719743,32.27827,1.3851458,-2.440518,5.9057875,111.76638,1.3839257,-2.0948653,6.1173167,4.8040304,7.020886
4,4,1.0,-0.27881372,-1.0,0.9595141,0.06150676940436332,5,0.20716902540811782,0.06150676940436332,0.0038916748960848746,0.07413725066265948,0.023953882769067843,0.0030753384702181647,4.410348076130404e-13,0.005127478450959377,0.01089537817206784,0.0022789502989682816,4.410348076130404e-13,0.004312553000206888,0.012469390106432844,0.004549410936607915,0.00014839230586572214,0.0052436810097874435,0.023953882769067843,0.0030753384702181647,4.410348076130404e-13,0.005127478450959377,25,500,20,20.0,20,0.0,1.0,-0.2919401137536567,-1.0,0.9160948052306392,0.14102147658089798,25,2.740582999847576,0.14102147658089798,0.002840695324643254,0.534420888278047,0.21990377613563547,0.007051073829044899,5.292461132901858e-14,0.027327975775435213,0.13651709966229014,0.006378056551884333,5.292461132901858e-14,0.026782734985824376,0.05935155885946345,0.004907149998063104,1.452023334008627e-05,0.011951614195925896,0.21990377613563547,0.007051073829044899,5.292461132901858e-14,0.027327975775435213,625,12500,20,20.0,20,0.0,12500,0.0015131860000110464,7.658340006998515,0.6201182779996088,3.824807848999626,0.001682185999925423,0.0019203889996788348,172.51977550399715,3.2082981189996644,111.066086,0.56579506,4.4019544e-10,4.331793,162.28592,0.5861678,4.2286175e-12,4.7092614,1.0,-0.32496157,-1.0,0.94196177,-1.1199644,24.074203,0.9846501,-1.0964854,2.7167456,23.7177,1.0159343,-0.83367676,2.7179325,23.95911,0.9806787,-1.1419865,2.6372535,0.56579506,0.5861678
5,5,1.0,-0.02590106,-1.0,0.99117017,0.11331518737673782,5,0.5152437227143698,0.11331518737673782,0.002200947179720401,0.20112510070531048,0.06426173470135167,0.005665759368836893,2.6273299052512905e-12,0.011011550521281863,0.02348093890215065,0.004800786186582429,9.652430702605163e-12,0.009340866795507755,0.06426173470135167,0.0169622446386958,5.417312834198463e-05,0.024905732394689635,0.06426173470135167,0.005665759368836893,2.6273299052512905e-12,0.011011550521281863,30,600,20,20.0,20,0.0,1.0,-0.05249892338255818,-1.0,0.9561182796603865,0.020707514892133648,25,0.1415167613020673,0.020707514892133648,0.0025666880054030397,0.027757517036537928,0.06128172514337303,0.0010353757446066826,1.619820843647612e-13,0.0034274844141799032,0.007479881087200438,0.0003819886544426833,1.619820843647612e-13,0.0015044593646344048,0.06128172514337303,0.005431188590049625,5.8269999872475256e-05,0.01217455951231653,0.06128172514337303,0.0010353757446066826,1.619820843647612e-13,0.0034274844141799032,650,13000,20,20.0,20,0.0,13000,0.0014691769993078196,8.242434012999183,0.49215355299929797,4.234239936999984,0.0016904639996937476,0.0019182000005457667,180.7637784269973,3.510962682000354,26.585222,0.11507925,4.1132466e-09,0.69617045,20.47046,0.11158733,5.5712235e-10,0.6163118,1.0,-0.04378569,-1.0,0.9907287,-1.3055212,17.874506,1.0490304,-0.82857996,1.8697575,17.731817,1.0475386,-0.81673586,1.8367763,17.416603,1.0377071,-0.8731069,1.8193201,0.11507924,0.11158733
6,6,1.0,-0.40165195,-1.0,0.90694445,0.060038239036708206,5,0.09606036964884423,0.060038239036708206,0.03944885183931753,0.01929918582911261,0.04020714320687299,0.0030019119518354116,8.053697988209674e-21,0.008028289868407566,9.042151542775337e-13,2.3424975907136973e-13,8.053697988209674e-21,3.457845966145943e-13,0.03678902908309035,0.013896328905081901,0.00012840321927536845,0.013843091047728009,0.04020714320687299,0.0030019119518354116,8.053697988209674e-21,0.008028289868407566,35,700,20,20.0,20,0.0,1.0,-0.3815639419782292,-1.0,0.8752772793907311,0.05705753622403784,25,0.09459172119891161,0.05705753622403784,0.01791795957129983,0.022913874589022557,0.0526415582654562,0.0028528768112018924,1.40369812761322e-21,0.007935132278455393,9.812716329524254e-13,1.7951763015225749e-13,1.40369812761322e-21,2.3971908976690037e-13,0.0526415582654562,0.019206857325928757,2.9151719269735893e-05,0.016795462681907975,0.0526415582654562,0.0028528768112018924,1.40369812761322e-21,0.007935132278455393,675,13500,20,20.0,20,0.0,13500,0.0015135120002014446,7.484452108999903,0.706357088999539,3.3949045489998753,0.0016898570002013003,0.0019352230001459247,188.24979423199784,3.3780518789999405,8744.832,60.119503,3.985806e-07,484.63513,5338.1045,45.20897,1.1150428e-06,327.79034,1.0,-0.33501133,-1.0,0.9322041,-25.275816,74.53636,7.468704,-0.77964664,11.007213,98.08288,8.5882,1.1256922,12.504617,76.34275,8.433292,0.8602106,11.863269,60.119503,45.20897
7,7,1.0,0.005856345,-1.0,0.9908076,0.08257970536116535,5,0.11715961469063639,0.08257970536116535,0.0402514131690213,0.03151407983158749,0.06498019525109573,0.004128985268058267,2.428938039995099e-07,0.009891143741398252,0.027230346595691426,0.007849006894360007,0.0005091615919098012,0.009999786665889078,0.06498019525109573,0.01598378388423463,5.304591720063162e-05,0.024701793406880636,0.06498019525109573,0.004128985268058267,2.428938039995099e-07,0.009891143741398252,40,800,20,20.0,20,0.0,1.0,0.006250924109869367,-1.0,0.9537718246069027,0.06277864072203662,25,0.2940011345920783,0.06277864072203662,0.013971616420988018,0.05389863933805846,0.2443153699936755,0.0031389320361018313,3.340217535239207e-08,0.012422201258788896,0.2443153699936755,0.011975525241039288,2.2834242982417642e-05,0.047629983296408225,0.062298607308583,0.008445279050381489,6.100394612443075e-05,0.013342708603178868,0.2443153699936755,0.0031389320361018313,3.340217535239207e-08,0.012422201258788896,700,14000,20,20.0,20,0.0,14000,0.0015059369998198235,6.907149680999282,0.5547262179998143,2.858136617999662,0.001671128999987559,0.0019118860000162385,195.1586515869967,3.4891978929999823,1271.2338,5.376062,1.7209913e-09,43.613102,260.0751,2.0412655,2.5163536e-07,8.773736,1.0,-0.018198805,-1.0,0.98763055,-15.188098,23.594723,6.665358,1.3750706,2.1573431,45.288357,6.863822,2.9116786,2.8853347,26.096418,6.72151,2.913565,2.1515713,5.3760614,2.0412655
8,8,1.0,0.018612169,-1.0,0.9826598,0.03965959005447179,5,0.07929492990534034,0.03965959005447179,0.01658254486174874,0.022402483951756792,0.051948662102568946,0.001982979502723589,8.096803136171963e-06,0.005951053979663126,0.0004047756274591531,0.00014923112169591338,2.6109351993537426e-05,0.00013480838615694045,0.00689087425926542,0.001719956252363668,3.318482607443701e-05,0.002608791031513575,0.051948662102568946,0.001982979502723589,8.096803136171963e-06,0.005951053979663126,45,900,20,20.0,20,0.0,1.0,0.002603030694557037,-1.0,0.9353706821735883,0.10383677422226771,25,0.4869933176180041,0.10383677422226771,0.006411033151816485,0.12355234935633636,0.4326203195871504,0.005191838711113385,3.121328008493323e-09,0.026087443053079657,0.4326203195871504,0.01948967617695215,3.121328008493323e-09,0.08444205073120517,0.03462393264536045,0.004674860048958831,6.729187120285213e-05,0.007530303993829213,0.4326203195871504,0.005191838711113385,3.121328008493323e-09,0.026087443053079657,725,14500,20,20.0,20,0.0,14500,0.0014890889997332124,7.974086160998922,0.8087067479991674,3.211206725000011,0.0016681819997756975,0.00190778100022726,203.13431414399838,3.949107636000008,143.0136,1.9306597,1.114131e-09,6.502507,117.94326,1.5316956,1.2663804e-08,4.282376,1.0,-0.118803084,-1.0,0.965663,-14.401748,32.8509,10.530996,1.6962689,3.1590533,29.797878,10.541468,2.1873388,2.9292645,30.735167,10.556169,2.8057086,2.9238641,1.9306597,1.5316956
9,9,1.0,-0.043485515,-1.0,0.9425394,0.23816189748827052,5,0.4249564901717909,0.23816189748827052,0.09448900705626025,0.11075616394004588,0.15039408367233578,0.011908094874413527,2.0525643002726353e-10,0.025961977581390218,6.659019232267817e-06,1.342870738376545e-06,2.0525643002726353e-10,2.6581016277326273e-06,0.02146495047256708,0.008755080498329381,3.120218160139554e-05,0.009413225639102954,0.15039408367233578,0.011908094874413527,2.0525643002726353e-10,0.025961977581390218,50,1000,20,20.0,20,0.0,1.0,-0.05493882583932526,-1.0,0.907699793953435,0.26668616659076017,25,0.6661808436038278,0.26668616659076017,0.09518111578080725,0.14527576815540078,0.4811770583411777,0.013334308329538004,1.921773477136584e-10,0.04123143344173408,0.04853133824455949,0.003006489091624522,1.921773477136584e-10,0.009931154382629715,0.0536665173172728,0.010841511638709566,8.500725713770046e-05,0.014954365789229207,0.4811770583411777,0.013334308329538004,1.921773477136584e-10,0.04123143344173408,750,15000,20,20.0,20,0.0,15000,0.001470579999477195,7.483056252000097,0.709981396999865,3.591172311000264,0.0016903170007935842,0.001894092999464192,210.61893530799898,3.1768475540002328,274.44418,1.5354664,8.34998e-08,8.44337,185.46657,1.424227,1.9122126e-08,6.128637,1.0,-0.053104054,-1.0,0.93110555,-12.604694,30.461662,9.733976,1.6911918,2.9011097,27.223345,9.819002,2.0805066,2.7770152,27.023558,9.821971,2.3461564,2.771646,1.5354664,1.424227
